order_id,customer_id,order_date,status,region_code,is_guest
O000492,C0428,2026-04-08,CANCELLED,EAST,0
O000493,C0323,2025-11-11,SHIPPED,WEST,0
O000494,C0212,2025-02-23,DELIVERED,WEST,0
O000495,,2026-02-27,SHIPPED,WEST,1
O000496,C0032,2025-02-06,DELIVERED,CENTRAL,0
O000497,C0499,2024-10-29,PLACED,EAST,0
O000498,C0005,2026-04-26,CANCELLED,SOUTH,0
O000499,C0455,2025-07-11,CANCELLED,SOUTH,0
O000500,C0452,2024-11-04,SHIPPED,CENTRAL,0
O000501,C0277,2024-10-17,SHIPPED,NORTH,0
O000502,C0015,2026-06-30,CANCELLED,CENTRAL,0
O000503,C0057,2026-01-19,DELIVERED,NORTH,0
O000504,C0230,2024-11-01,RETURNED,CENTRAL,0
O000505,C0366,2026-07-04,PLACED,EAST,0
O000506,C0342,2026-03-14,SHIPPED,NORTH,0
O000507,C0168,2025-06-12,CANCELLED,WEST,0
O000508,C0042,2024-04-04,PLACED,CENTRAL,0
O000509,C0207,2025-08-25,CANCELLED,WEST,0
O000510,C0353,2025-05-16,CANCELLED,WEST,0
O000511,C0067,2025-12-22,DELIVERED,SOUTH,0
O000512,C0484,2025-07-26,DELIVERED,EAST,0
O000513,,2024-10-23,PLACED,WEST,1
O000514,C0015,2026-03-21,PLACED,EAST,0
O000515,C0111,2024-07-06,DELIVERED,WEST,0
O000516,C0247,2025-08-09,RETURNED,SOUTH,0
O000517,C0391,2024-05-21,PLACED,NORTH,0
O000518,C0410,2025-10-01,RETURNED,NORTH,0
O000519,C0491,2025-11-17,DELIVERED,CENTRAL,0
O000520,C0323,2026-03-26,DELIVERED,SOUTH,0
O000521,C0490,2025-09-25,CANCELLED,CENTRAL,0
O000522,C0460,2024-01-20,SHIPPED,SOUTH,0
O000523,C0425,2025-12-23,PLACED,WEST,0
O000524,C0302,2024-02-16,DELIVERED,CENTRAL,0
O000525,C0163,2025-01-26,SHIPPED,SOUTH,0
O000526,C0131,2026-02-25,RETURNED,EAST,0
O000527,C0093,2024-01-28,PLACED,EAST,0
O000528,C0193,2026-04-27,SHIPPED,WEST,0
O000529,C0261,2026-02-09,RETURNED,WEST,0
O000530,,2025-05-10,RETURNED,NORTH,1
O000531,C0127,2026-02-20,DELIVERED,CENTRAL,0
O000532,C0105,2026-03-12,RETURNED,WEST,0
O000533,C0493,2025-07-22,PLACED,SOUTH,0
O000534,C0001,2024-03-02,CANCELLED,EAST,0
O000535,C0432,2025-10-09,RETURNED,CENTRAL,0
O000536,C0036,2024-11-03,PLACED,WEST,0
O000537,C0108,2025-09-17,PLACED,WEST,0
O000538,C0140,2024-09-08,PLACED,NORTH,0
O000539,C0468,2025-12-09,DELIVERED,SOUTH,0
O000540,C0212,2025-07-23,DELIVERED,CENTRAL,0
O000541,C0016,2026-07-02,CANCELLED,CENTRAL,0
O000542,C0184,2025-01-31,CANCELLED,EAST,0
O000543,C0480,2024-07-16,PLACED,SOUTH,0
O000544,C0047,2026-04-15,CANCELLED,EAST,0
O000545,C0019,2024-10-14,CANCELLED,NORTH,0
O000546,C0446,2024-10-11,RETURNED,CENTRAL,0
O000547,C0290,2024-06-28,RETURNED,SOUTH,0
O000548,C0452,2025-06-19,RETURNED,CENTRAL,0
O000549,C0130,2025-11-28,DELIVERED,EAST,0
O000550,C0222,2026-05-14,PLACED,CENTRAL,0
O000551,C0389,2024-02-14,CANCELLED,EAST,0
O000552,C0003,2025-02-05,SHIPPED,WEST,0
O000553,C0491,2024-03-17,DELIVERED,NORTH,0
O000554,C0246,2025-03-18,PLACED,SOUTH,0
O000555,C0056,2025-04-29,SHIPPED,NORTH,0
O000556,C0398,2025-09-06,DELIVERED,NORTH,0
O000557,C0470,2024-02-04,DELIVERED,WEST,0
O000558,C0029,2024-11-04,DELIVERED,EAST,0
O000559,C0436,2025-01-25,RETURNED,NORTH,0
O000560,C0233,2025-01-28,DELIVERED,WEST,0
O000561,C0265,2024-12-02,RETURNED,SOUTH,0
O000562,C0464,2025-08-09,RETURNED,WEST,0
O000563,C0096,2024-09-05,RETURNED,EAST,0
O000564,C0160,2025-08-20,PLACED,EAST,0
O000565,C0189,2024-01-09,RETURNED,NORTH,0
O000566,C0217,2024-12-18,PLACED,SOUTH,0
O000567,C0342,2025-05-02,RETURNED,CENTRAL,0
O000568,C0494,2024-12-09,DELIVERED,WEST,0
O000569,C0113,2024-01-04,CANCELLED,EAST,0
O000570,C0414,2026-01-27,DELIVERED,NORTH,0
O000571,C0184,2024-01-31,PLACED,NORTH,0
O000572,C0500,2024-01-31,SHIPPED,EAST,0
O000573,C0434,2025-07-21,DELIVERED,NORTH,0
O000574,C0426,2025-11-24,SHIPPED,EAST,0
O000575,C0234,2024-09-02,RETURNED,WEST,0
O000576,C0450,2025-12-29,SHIPPED,CENTRAL,0
O000577,C0194,2025-12-12,DELIVERED,CENTRAL,0
O000578,C0301,2024-07-12,PLACED,SOUTH,0
O000579,C0436,2025-06-04,CANCELLED,CENTRAL,0
O000580,C0034,2024-06-20,CANCELLED,CENTRAL,0
O000581,C0238,2024-07-02,CANCELLED,WEST,0
O000582,C0138,2025-08-18,SHIPPED,SOUTH,0
O000583,C0232,2026-06-02,SHIPPED,EAST,0
O000584,C0131,2025-07-17,SHIPPED,CENTRAL,0
O000585,C0022,2025-04-21,PLACED,WEST,0
O000586,C0163,2024-10-06,PLACED,NORTH,0
O000587,C0151,2026-05-12,SHIPPED,NORTH,0
O000588,C0061,2024-03-14,PLACED,EAST,0
O000589,C0382,2026-04-15,SHIPPED,CENTRAL,0
O000590,,2024-09-24,CANCELLED,CENTRAL,1
O000591,,2025-11-02,CANCELLED,SOUTH,1
O000592,C0117,2026-01-10,CANCELLED,WEST,0
O000593,C0175,2026-03-21,CANCELLED,SOUTH,0
O000594,C0225,2025-04-05,PLACED,NORTH,0
O000595,C0256,2026-04-09,CANCELLED,CENTRAL,0
O000596,C0154,2024-11-29,PLACED,CENTRAL,0
O000597,C0323,2026-03-29,SHIPPED,WEST,0
O000598,C0033,2025-07-01,PLACED,NORTH,0
O000599,C0088,2024-04-16,DELIVERED,SOUTH,0
O000600,C0102,2024-03-12,RETURNED,NORTH,0
O000601,C0233,2024-02-28,CANCELLED,SOUTH,0
O000602,C0057,2024-05-12,SHIPPED,SOUTH,0
O000603,C0446,2024-07-29,RETURNED,EAST,0
O000604,C0301,2024-07-26,SHIPPED,WEST,0
O000605,C0033,2026-04-24,CANCELLED,WEST,0
O000606,,2025-08-12,PLACED,WEST,1
O000607,C0314,2026-04-23,CANCELLED,WEST,0
O000608,C0197,2025-11-05,SHIPPED,SOUTH,0
O000609,C0141,2026-06-22,SHIPPED,WEST,0
O000610,C0211,2026-02-19,PLACED,WEST,0
O000611,C0231,2024-06-17,CANCELLED,WEST,0
O000612,C0176,2026-02-02,SHIPPED,EAST,0
O000613,C0344,2026-02-05,CANCELLED,SOUTH,0
O000614,C0242,2026-04-20,SHIPPED,EAST,0
O000615,C0064,2025-07-01,PLACED,SOUTH,0
O000616,C0226,2025-01-01,CANCELLED,NORTH,0
O000617,C0429,2025-10-12,CANCELLED,EAST,0
O000618,C0228,2024-02-23,SHIPPED,EAST,0
O000619,C0466,2024-09-01,SHIPPED,NORTH,0
O000620,C0113,2026-06-22,DELIVERED,WEST,0
O000621,C0263,2024-04-20,RETURNED,WEST,0
O000622,C0481,2025-03-14,CANCELLED,EAST,0
O000623,C0007,2025-02-02,RETURNED,EAST,0
O000624,C0023,2024-03-09,DELIVERED,CENTRAL,0
O000625,C0406,2026-05-20,CANCELLED,SOUTH,0
O000626,C0171,2024-06-28,CANCELLED,NORTH,0
O000627,C0172,2024-01-19,SHIPPED,CENTRAL,0
O000628,C0301,2025-12-22,PLACED,SOUTH,0
O000629,C0378,2025-03-14,PLACED,SOUTH,0
O000630,C0078,2025-01-19,CANCELLED,EAST,0
O000631,C0069,2024-10-11,CANCELLED,EAST,0
O000632,C0385,2024-01-25,DELIVERED,SOUTH,0
O000633,C0411,2025-12-04,SHIPPED,WEST,0
O000634,C0323,2024-01-07,SHIPPED,SOUTH,0
O000635,C0065,2024-04-03,RETURNED,NORTH,0
O000636,C0219,2026-01-12,RETURNED,SOUTH,0
O000637,C0156,2024-10-19,CANCELLED,NORTH,0
O000638,C0487,2025-01-03,CANCELLED,SOUTH,0
O000639,C0420,2026-03-23,PLACED,CENTRAL,0
O000640,C0276,2024-06-05,PLACED,WEST,0
O000641,C0288,2025-09-12,SHIPPED,NORTH,0
O000642,C0007,2026-06-01,CANCELLED,EAST,0
O000643,C0197,2025-05-16,DELIVERED,WEST,0
O000644,C0478,2025-08-02,PLACED,CENTRAL,0
O000645,C0364,2025-05-15,CANCELLED,SOUTH,0
O000646,,2025-05-04,SHIPPED,EAST,1
O000647,C0310,2025-04-11,SHIPPED,NORTH,0
O000648,C0060,2026-02-28,DELIVERED,CENTRAL,0
O000649,C0466,2024-07-12,RETURNED,CENTRAL,0
O000650,C0338,2026-06-26,DELIVERED,NORTH,0
O000651,C0326,2025-08-09,CANCELLED,EAST,0
O000652,C0004,2024-06-21,RETURNED,WEST,0
O000653,C0336,2024-10-22,SHIPPED,WEST,0
O000654,C0094,2025-05-29,DELIVERED,SOUTH,0
O000655,C0415,2026-02-16,RETURNED,NORTH,0
O000656,C0445,2025-10-13,PLACED,NORTH,0
O000657,C0300,2024-08-28,DELIVERED,CENTRAL,0
O000658,C0405,2024-02-12,PLACED,WEST,0
O000659,C0243,2026-02-14,PLACED,SOUTH,0
O000660,C0482,2025-01-04,PLACED,NORTH,0
O000661,C0002,2025-04-12,DELIVERED,CENTRAL,0
O000662,C0063,2026-06-08,CANCELLED,CENTRAL,0
O000663,C0352,2025-11-05,PLACED,NORTH,0
O000664,C0325,2025-01-03,SHIPPED,CENTRAL,0
O000665,C0249,2025-02-13,CANCELLED,NORTH,0
O000666,C0376,2025-01-29,RETURNED,CENTRAL,0
O000667,C0017,2024-05-10,CANCELLED,SOUTH,0
O000668,C0459,2025-04-01,SHIPPED,NORTH,0
O000669,C0055,2025-03-21,CANCELLED,EAST,0
O000670,C0113,2026-01-06,SHIPPED,CENTRAL,0
O000671,C0325,2026-01-12,RETURNED,CENTRAL,0
O000672,C0034,2025-10-21,RETURNED,WEST,0
O000673,C0414,2024-08-26,RETURNED,SOUTH,0
O000674,C0382,2024-04-28,DELIVERED,EAST,0
O000675,C0032,2025-08-27,PLACED,SOUTH,0
O000676,C0267,2025-11-10,CANCELLED,EAST,0
O000677,C0075,2026-04-15,RETURNED,EAST,0
O000678,C0075,2026-02-03,PLACED,CENTRAL,0
O000679,C0353,2024-05-06,SHIPPED,WEST,0
O000680,C0150,2025-12-22,SHIPPED,SOUTH,0
O000681,C0359,2026-01-23,CANCELLED,EAST,0
O000682,C0418,2025-11-06,CANCELLED,WEST,0
O000683,C0179,2026-02-14,SHIPPED,CENTRAL,0
O000684,C0202,2024-04-09,PLACED,WEST,0
O000685,C0336,2024-06-16,SHIPPED,SOUTH,0
O000686,C0412,2026-02-05,DELIVERED,SOUTH,0
O000687,C0193,2025-03-13,CANCELLED,SOUTH,0
O000688,C0484,2024-02-23,SHIPPED,WEST,0
O000689,C0126,2024-02-04,SHIPPED,WEST,0
O000690,C0398,2025-12-09,CANCELLED,EAST,0
O000691,C0324,2025-10-30,RETURNED,SOUTH,0
O000692,C0012,2025-08-23,RETURNED,SOUTH,0
O000693,C0197,2025-05-10,PLACED,NORTH,0
O000694,C0366,2026-06-01,RETURNED,CENTRAL,0
O000695,C0402,2026-04-11,DELIVERED,SOUTH,0
O000696,C0495,2025-11-05,RETURNED,WEST,0
O000697,C0410,2024-11-17,RETURNED,EAST,0
O000698,,2026-02-10,CANCELLED,NORTH,1
O000699,,2024-11-03,SHIPPED,CENTRAL,1
O000700,C0252,2025-12-12,RETURNED,SOUTH,0
O000701,C0353,2024-04-11,SHIPPED,SOUTH,0
O000702,C0309,2025-07-19,DELIVERED,CENTRAL,0
O000703,C0131,2024-09-23,PLACED,WEST,0
O000704,C0482,2025-12-12,SHIPPED,EAST,0
O000705,C0289,2025-11-04,PLACED,WEST,0
O000706,C0195,2024-01-27,RETURNED,WEST,0
O000707,C0034,2024-12-03,SHIPPED,EAST,0
O000708,C0006,2024-04-10,DELIVERED,SOUTH,0
O000709,C0270,2026-01-15,PLACED,CENTRAL,0
O000710,C0444,2024-10-15,CANCELLED,SOUTH,0
O000711,C0177,2026-04-05,CANCELLED,WEST,0
O000712,C0304,2024-05-10,SHIPPED,WEST,0
O000713,C0291,2026-01-23,SHIPPED,CENTRAL,0
O000714,C0215,2025-12-24,PLACED,EAST,0
O000715,C0488,2025-03-14,DELIVERED,EAST,0
O000716,C0209,2026-02-28,DELIVERED,SOUTH,0
O000717,C0295,2024-02-28,DELIVERED,WEST,0
O000718,C0347,2025-06-04,RETURNED,NORTH,0
O000719,C0208,2024-01-15,RETURNED,EAST,0
O000720,C0126,2026-01-26,RETURNED,NORTH,0
O000721,C0311,2025-04-04,SHIPPED,SOUTH,0
O000722,C0039,2025-01-10,CANCELLED,SOUTH,0
O000723,C0192,2024-04-25,DELIVERED,EAST,0
O000724,C0154,2025-05-09,SHIPPED,EAST,0
O000725,C0476,2025-10-20,CANCELLED,NORTH,0
O000726,C0183,2024-01-07,SHIPPED,WEST,0
O000727,C0182,2024-01-10,SHIPPED,WEST,0
O000728,,2025-05-14,PLACED,WEST,1
O000729,C0457,2024-07-05,CANCELLED,SOUTH,0
O000730,C0072,2024-12-28,DELIVERED,SOUTH,0
O000731,C0146,2024-02-11,SHIPPED,WEST,0
O000732,C0492,2025-11-12,SHIPPED,EAST,0
O000733,C0385,2026-02-21,CANCELLED,SOUTH,0
O000734,C0057,2024-04-20,SHIPPED,NORTH,0
O000735,C0348,2026-04-29,PLACED,EAST,0
O000736,C0249,2024-03-25,SHIPPED,EAST,0
O000737,C0393,2024-04-27,SHIPPED,WEST,0
O000738,C0362,2026-03-12,RETURNED,SOUTH,0
O000739,C0118,2024-05-03,CANCELLED,NORTH,0
O000740,C0316,2024-07-23,SHIPPED,SOUTH,0
O000741,C0173,2025-03-12,PLACED,EAST,0
O000742,C0144,2024-12-25,DELIVERED,NORTH,0
O000743,C0339,2026-02-01,CANCELLED,SOUTH,0
O000744,C0130,2025-05-18,RETURNED,SOUTH,0
O000745,C0170,2025-01-04,PLACED,SOUTH,0
O000746,C0333,2024-10-09,RETURNED,NORTH,0
O000747,C0022,2025-08-23,CANCELLED,NORTH,0
O000748,C0039,2025-07-13,RETURNED,SOUTH,0
O000749,C0023,2024-05-10,RETURNED,EAST,0
O000750,C0459,2025-01-09,CANCELLED,CENTRAL,0
O000751,C0477,2025-05-30,PLACED,NORTH,0
O000752,C0490,2025-08-02,CANCELLED,CENTRAL,0
O000753,C0446,2025-06-09,CANCELLED,WEST,0
O000754,C0311,2024-10-05,DELIVERED,CENTRAL,0
O000755,C0234,2025-05-30,PLACED,CENTRAL,0
O000756,C0061,2024-06-24,PLACED,SOUTH,0
O000757,C0139,2026-06-13,RETURNED,NORTH,0
O000758,C0001,2025-10-26,RETURNED,EAST,0
O000759,C0370,2024-05-16,DELIVERED,EAST,0
O000760,C0113,2026-01-18,RETURNED,NORTH,0
O000761,C0370,2026-02-02,RETURNED,CENTRAL,0
O000762,C0106,2026-04-16,CANCELLED,SOUTH,0
O000763,C0229,2024-08-25,CANCELLED,SOUTH,0
O000764,C0236,2024-07-08,SHIPPED,EAST,0
O000765,C0011,2024-11-13,DELIVERED,SOUTH,0
O000766,C0037,2025-03-12,RETURNED,SOUTH,0
O000767,C0373,2026-02-07,DELIVERED,NORTH,0
O000768,C0068,2024-09-11,DELIVERED,NORTH,0
O000769,C0278,2026-01-23,RETURNED,WEST,0
O000770,C0418,2024-06-16,PLACED,CENTRAL,0
O000771,C0064,2024-01-22,CANCELLED,SOUTH,0
O000772,,2024-08-17,CANCELLED,NORTH,1
O000773,C0252,2024-06-22,DELIVERED,CENTRAL,0
O000774,C0171,2024-05-01,SHIPPED,SOUTH,0
O000775,C0220,2025-06-27,PLACED,CENTRAL,0
O000776,C0419,2024-10-20,PLACED,NORTH,0
O000777,C0404,2024-01-03,SHIPPED,WEST,0
O000778,C0229,2026-01-08,CANCELLED,EAST,0
O000779,C0075,2024-04-02,CANCELLED,WEST,0
O000780,C0247,2025-12-11,SHIPPED,WEST,0
O000781,C0215,2025-07-16,CANCELLED,NORTH,0
O000782,C0298,2026-01-02,DELIVERED,SOUTH,0
O000783,C0186,2024-01-03,SHIPPED,NORTH,0
O000784,C0031,2024-12-23,CANCELLED,SOUTH,0
O000785,C0428,2026-05-23,SHIPPED,NORTH,0
O000786,C0383,2024-05-21,CANCELLED,EAST,0
O000787,C0028,2025-12-19,SHIPPED,NORTH,0
O000788,C0076,2025-01-09,CANCELLED,SOUTH,0
O000789,C0392,2024-07-05,CANCELLED,WEST,0
O000790,C0370,2024-12-11,DELIVERED,NORTH,0
O000791,C0310,2026-02-08,CANCELLED,CENTRAL,0
O000792,C0365,2026-04-29,SHIPPED,EAST,0
O000793,C0499,2024-04-04,RETURNED,NORTH,0
O000794,C0113,2025-02-05,CANCELLED,WEST,0
O000795,C0161,2025-10-30,CANCELLED,SOUTH,0
O000796,C0139,2024-04-21,SHIPPED,EAST,0
O000797,C0084,2025-07-08,SHIPPED,CENTRAL,0
O000798,C0104,2025-10-15,DELIVERED,CENTRAL,0
O000799,,2025-05-10,PLACED,WEST,1
O000800,C0257,2024-07-18,DELIVERED,EAST,0
O000801,C0209,2026-07-07,RETURNED,WEST,0
O000802,C0245,2025-08-23,DELIVERED,NORTH,0
O000803,C0488,2026-01-05,SHIPPED,CENTRAL,0
O000804,C0265,2026-01-16,SHIPPED,EAST,0
O000805,C0149,2025-01-03,CANCELLED,SOUTH,0
O000806,C0107,2025-09-17,DELIVERED,NORTH,0
O000807,C0074,2026-02-23,DELIVERED,WEST,0
O000808,C0049,2025-04-10,PLACED,EAST,0
O000809,C0046,2024-03-13,PLACED,WEST,0
O000810,C0333,2024-05-23,PLACED,WEST,0
O000811,C0210,2026-05-27,RETURNED,EAST,0
O000812,C0192,2024-03-26,DELIVERED,CENTRAL,0
O000813,C0330,2024-02-28,DELIVERED,EAST,0
O000814,C0193,2024-06-11,DELIVERED,EAST,0
O000815,C0239,2025-04-24,DELIVERED,WEST,0
O000816,C0394,2025-03-19,CANCELLED,SOUTH,0
O000817,C0360,2026-01-29,CANCELLED,SOUTH,0
O000818,C0328,2024-08-06,PLACED,WEST,0
O000819,C0243,2024-08-06,PLACED,EAST,0
O000820,C0326,2024-06-29,CANCELLED,WEST,0
O000821,C0269,2024-08-07,CANCELLED,EAST,0
O000822,C0494,2026-02-10,RETURNED,SOUTH,0
O000823,C0495,2025-12-14,RETURNED,CENTRAL,0
O000824,C0102,2024-03-20,PLACED,NORTH,0
O000825,C0078,2026-07-07,CANCELLED,EAST,0
O000826,,2026-01-09,RETURNED,NORTH,1
O000827,C0019,2024-08-11,RETURNED,WEST,0
O000828,C0111,2024-12-22,PLACED,EAST,0
O000829,C0009,2024-11-05,CANCELLED,WEST,0
O000830,C0211,2024-12-26,DELIVERED,SOUTH,0
O000831,C0235,2025-03-14,PLACED,WEST,0
O000832,C0325,2024-10-17,DELIVERED,NORTH,0
O000833,,2025-10-27,RETURNED,NORTH,1
O000834,C0325,2025-03-30,SHIPPED,SOUTH,0
O000835,C0398,2025-04-10,PLACED,WEST,0
O000836,C0212,2026-04-20,SHIPPED,CENTRAL,0
O000837,C0146,2024-10-01,CANCELLED,SOUTH,0
O000838,C0003,2026-07-10,RETURNED,CENTRAL,0
O000839,C0163,2024-12-09,CANCELLED,SOUTH,0
O000840,C0316,2025-10-21,CANCELLED,SOUTH,0
O000841,C0207,2026-07-14,SHIPPED,CENTRAL,0
O000842,C0061,2025-10-08,RETURNED,SOUTH,0
O000843,C0486,2024-11-26,RETURNED,SOUTH,0
O000844,C0015,2025-09-24,SHIPPED,WEST,0
O000845,C0325,2025-10-08,SHIPPED,CENTRAL,0
O000846,C0431,2024-09-08,DELIVERED,EAST,0
O000847,C0043,2024-05-27,CANCELLED,CENTRAL,0
O000848,C0063,2024-04-19,PLACED,SOUTH,0
O000849,C0201,2024-04-13,DELIVERED,SOUTH,0
O000850,C0352,2025-03-05,SHIPPED,EAST,0
O000851,C0006,2026-07-14,PLACED,EAST,0
O000852,C0248,2025-09-20,DELIVERED,SOUTH,0
O000853,C0311,2024-01-31,PLACED,NORTH,0
O000854,,2024-08-10,PLACED,EAST,1
O000855,C0247,2024-07-23,CANCELLED,WEST,0
O000856,C0263,2025-02-13,PLACED,WEST,0
O000857,C0053,2025-08-20,CANCELLED,WEST,0
O000858,C0453,2025-04-01,RETURNED,WEST,0
O000859,C0220,2024-07-23,SHIPPED,NORTH,0
O000860,C0491,2025-06-07,RETURNED,EAST,0
O000861,C0204,2024-01-31,SHIPPED,NORTH,0
O000862,C0111,2025-11-03,DELIVERED,EAST,0
O000863,C0110,2025-04-21,PLACED,CENTRAL,0
O000864,C0109,2025-06-23,DELIVERED,CENTRAL,0
O000865,C0458,2025-10-23,SHIPPED,NORTH,0
O000866,C0411,2025-05-20,SHIPPED,CENTRAL,0
O000867,C0168,2025-08-28,RETURNED,NORTH,0
O000868,C0467,2025-04-17,RETURNED,NORTH,0
O000869,,2025-10-22,PLACED,EAST,1
O000870,C0386,2024-12-20,CANCELLED,EAST,0
O000871,C0357,2025-04-10,RETURNED,NORTH,0
O000872,,2024-08-17,CANCELLED,SOUTH,1
O000873,C0088,2024-03-31,DELIVERED,NORTH,0
O000874,C0133,2026-06-23,PLACED,CENTRAL,0
O000875,C0406,2026-04-11,DELIVERED,SOUTH,0
O000876,C0164,2026-06-01,CANCELLED,NORTH,0
O000877,C0268,2025-06-24,CANCELLED,SOUTH,0
O000878,C0048,2024-09-27,SHIPPED,SOUTH,0
O000879,C0356,2024-03-20,CANCELLED,WEST,0
O000880,C0097,2025-05-14,PLACED,EAST,0
O000881,C0363,2025-04-09,PLACED,WEST,0
O000882,C0500,2025-04-08,PLACED,WEST,0
O000883,C0085,2025-12-03,DELIVERED,NORTH,0
O000884,C0124,2024-01-17,CANCELLED,EAST,0
O000885,C0136,2024-05-01,RETURNED,WEST,0
O000886,C0261,2024-12-07,CANCELLED,SOUTH,0
O000887,C0151,2024-07-12,CANCELLED,NORTH,0
O000888,C0349,2024-02-21,DELIVERED,CENTRAL,0
O000889,C0137,2024-09-01,CANCELLED,WEST,0
O000890,C0202,2024-04-13,SHIPPED,SOUTH,0
O000891,C0178,2025-10-14,RETURNED,CENTRAL,0
O000892,C0245,2026-01-26,DELIVERED,SOUTH,0
O000893,C0096,2024-12-06,PLACED,NORTH,0
O000894,C0091,2024-09-27,PLACED,WEST,0
O000895,C0299,2024-01-02,RETURNED,EAST,0
O000896,C0428,2024-08-21,PLACED,EAST,0
O000897,C0232,2025-05-17,PLACED,WEST,0
O000898,C0007,2026-04-27,RETURNED,WEST,0
O000899,C0058,2024-10-03,SHIPPED,SOUTH,0
O000900,,2025-05-24,DELIVERED,SOUTH,1
O000901,C0472,2025-01-21,CANCELLED,CENTRAL,0
O000902,C0090,2024-09-28,PLACED,EAST,0
O000903,C0098,2024-02-12,CANCELLED,CENTRAL,0
O000904,C0496,2026-03-22,SHIPPED,WEST,0
O000905,C0349,2024-06-02,CANCELLED,EAST,0
O000906,C0034,2026-03-29,DELIVERED,NORTH,0
O000908,C0341,2026-02-26,SHIPPED,WEST,0
O000909,C0300,2024-03-23,CANCELLED,WEST,0
O000910,C0205,2026-07-14,RETURNED,WEST,0
O000911,C0348,2026-06-15,SHIPPED,WEST,0
O000912,C0284,2024-07-23,RETURNED,SOUTH,0
O000913,C0193,2026-03-12,PLACED,CENTRAL,0
O000914,C0479,2025-12-02,CANCELLED,WEST,0
O000915,,2025-07-26,SHIPPED,CENTRAL,1
O000916,C0263,2025-01-17,CANCELLED,SOUTH,0
O000917,,2025-11-17,DELIVERED,EAST,1
O000918,C0305,2024-04-09,DELIVERED,CENTRAL,0
O000919,C0346,2025-06-07,CANCELLED,SOUTH,0
O000920,C0115,2026-07-05,DELIVERED,WEST,0
O000921,C0320,2025-12-05,RETURNED,NORTH,0
O000922,C0127,2024-07-28,DELIVERED,EAST,0
O000923,C0208,2025-05-10,RETURNED,WEST,0
O000924,C0440,2025-11-04,SHIPPED,SOUTH,0
O000925,C0262,2026-01-29,DELIVERED,CENTRAL,0
O000926,C0253,2025-01-11,CANCELLED,WEST,0
O000927,C0076,2024-01-29,DELIVERED,CENTRAL,0
O000928,C0228,2024-02-13,CANCELLED,EAST,0
O000929,C0005,2024-06-11,RETURNED,WEST,0
O000930,C0263,2024-03-05,CANCELLED,SOUTH,0
O000931,C0143,2026-03-14,CANCELLED,WEST,0
O000932,C0493,2025-04-28,RETURNED,EAST,0
O000933,C0067,2025-12-15,CANCELLED,NORTH,0
O000934,C0024,2024-01-31,CANCELLED,EAST,0
O000935,C0390,2024-08-25,SHIPPED,WEST,0
O000936,C0387,2025-03-06,DELIVERED,WEST,0
O000937,C0391,2025-01-18,CANCELLED,WEST,0
O000938,C0069,2025-10-14,PLACED,SOUTH,0
O000939,C0104,2026-01-29,RETURNED,NORTH,0
O000940,C0323,2025-11-15,CANCELLED,CENTRAL,0
O000941,C0280,2026-06-04,RETURNED,WEST,0
O000942,C0098,2026-05-02,RETURNED,SOUTH,0
O000943,C0411,2024-03-09,SHIPPED,CENTRAL,0
O000944,C0153,2024-04-13,SHIPPED,EAST,0
O000945,C0473,2026-04-28,PLACED,NORTH,0
O000946,C0274,2025-08-12,RETURNED,NORTH,0
O000947,C0280,2025-12-15,DELIVERED,NORTH,0
O000948,C0174,2025-03-07,RETURNED,EAST,0
O000949,C0474,2026-02-14,RETURNED,CENTRAL,0
O000950,C0360,2026-05-05,RETURNED,CENTRAL,0
O000951,C0476,2024-03-23,DELIVERED,NORTH,0
O000952,C0255,2025-06-03,SHIPPED,NORTH,0
O000953,,2024-02-26,DELIVERED,CENTRAL,1
O000954,C0247,2024-02-23,RETURNED,SOUTH,0
O000955,C0060,2025-03-24,PLACED,WEST,0
O000956,C0471,2024-02-29,RETURNED,CENTRAL,0
O000957,,2026-04-01,CANCELLED,SOUTH,1
O000958,C0145,2024-02-14,SHIPPED,CENTRAL,0
O000959,C0204,2025-05-05,SHIPPED,WEST,0
O000960,C0362,2026-01-22,PLACED,EAST,0
O000961,C0400,2025-07-18,RETURNED,CENTRAL,0
O000962,C0054,2024-02-25,DELIVERED,SOUTH,0
O000963,C0467,2024-05-20,DELIVERED,EAST,0
O000964,C0372,2026-04-15,CANCELLED,NORTH,0
O000965,C0011,2025-05-25,DELIVERED,NORTH,0
O000966,C0143,2026-05-25,DELIVERED,SOUTH,0
O000967,C0106,2025-01-23,RETURNED,EAST,0
O000968,C0480,2024-01-27,PLACED,CENTRAL,0
O000969,,2026-02-14,DELIVERED,NORTH,1
O000970,C0284,2025-02-01,RETURNED,WEST,0
O000971,C0218,2025-08-09,CANCELLED,SOUTH,0
O000972,C0068,2024-01-16,RETURNED,EAST,0
O000973,C0173,2025-08-07,RETURNED,NORTH,0
O000974,C0064,2024-11-10,CANCELLED,NORTH,0
O000975,C0226,2024-01-10,SHIPPED,WEST,0
O000976,C0030,2025-08-16,DELIVERED,WEST,0
O000977,C0093,2024-09-21,SHIPPED,SOUTH,0
O000978,C0447,2025-09-24,RETURNED,WEST,0
O000979,,2024-11-20,PLACED,NORTH,1
O000980,C0348,2026-05-15,PLACED,NORTH,0
O000981,C0040,2025-06-03,PLACED,WEST,0
O000982,C0037,2025-10-19,PLACED,EAST,0
O000983,C0500,2025-02-21,DELIVERED,SOUTH,0
