item_id,order_id,product_id,quantity,unit_price,discount_percent
I0000655,O000217,P0090,2,957.17,0
I0000656,O000218,P0284,1,35.2,20
I0000657,O000218,P0086,1,48.23,5
I0000658,O000218,P0399,4,621.04,0
I0000659,O000219,P0001,1,535.5,15
I0000660,O000220,P0066,2,12.51,15
I0000661,O000220,P0007,1,51.49,20
I0000662,O000220,P0378,1,117.22,5
I0000663,O000221,P0292,4,46.25,5
I0000664,O000221,P0195,4,307.65,5
I0000665,O000221,P0321,1,27.84,5
I0000666,O000221,P0379,1,37.34,0
I0000667,O000221,P0032,1,575.42,0
I0000668,O000222,P0073,3,763.14,15
I0000669,O000222,P0360,3,26.35,5
I0000670,O000223,P0202,1,56.12,20
I0000671,O000224,P0204,-2,113.36,20
I0000672,O000224,P0268,2,183.44,20
I0000673,O000224,P0032,4,578.32,5
I0000674,O000224,P0134,4,20.1,5
I0000675,O000225,P0011,3,75.38,5
I0000676,O000225,P0121,-4,885.95,5
I0000677,O000226,P0287,1,307.26,10
I0000678,O000226,P0225,2,182.79,5
I0000679,O000227,P0467,4,45.85,0
I0000680,O000227,P0444,3,1663.47,15
I0000681,O000227,P0067,4,208.68,10
I0000682,O000227,P0035,1,647.9,5
I0000683,O000227,P0153,-4,32.12,10
I0000684,O000228,P0134,1,25.76,15
I0000685,O000228,P0116,2,119.14,15
I0000686,O000228,P0101,3,19.74,5
I0000687,O000228,P0489,1,35.32,0
I0000688,O000229,P0056,3,71.63,0
I0000689,O000229,P0297,1,66.93,10
I0000690,O000229,P0329,1,761.42,20
I0000691,O000230,P0267,1,29.71,5
I0000692,O000230,P0251,3,2557.05,20
I0000693,O000230,P0003,1,11.9,10
I0000694,O000231,P0468,-2,2259.9,20
I0000695,O000232,P0442,1,17.3,15
I0000696,O000233,P0126,3,646.21,15
I0000697,O000233,P0269,2,733.59,15
I0000698,O000233,P0007,3,53.64,0
I0000699,O000233,P0283,0,63.29,0
I0000700,O000233,P0079,4,692.04,15
I0000701,O000234,P0027,-2,141.35,0
I0000702,O000234,P0391,2,202.17,5
I0000703,O000235,P0086,3,36.76,0
I0000704,O000235,P0002,2,78.34,5
I0000705,O000235,P0305,2,37.39,15
I0000706,O000235,P0157,4,51.16,20
I0000707,O000236,P0316,1,394.58,5
I0000708,O000236,P0185,3,62.39,5
I0000709,O000236,P0336,1,495.84,0
I0000710,O000237,P0250,1,821.84,5
I0000711,O000237,P0308,1,64.06,20
I0000712,O000237,P0322,1,998.59,20
I0000713,O000237,P0354,3,13.83,20
I0000714,O000237,P0491,2,178.16,10
I0000715,O000238,P0301,1,13.54,5
I0000716,O000238,P0497,1,628.71,15
I0000717,O000238,P0286,1,45.9,0
I0000718,O000239,P0494,3,2234.47,5
I0000719,O000239,P0420,3,409.55,15
I0000720,O000240,P0419,-1,48.36,10
I0000721,O000240,P0109,2,262.77,5
I0000722,O000240,P0402,-1,110.27,10
I0000723,O000240,P0334,2,790.37,10
I0000724,O000241,P0353,2,34.29,20
I0000725,O000241,P0488,1,300.8,20
I0000726,O000241,P0309,1,1137.4,0
I0000727,O000241,P0137,3,45.95,0
I0000728,O000242,P0024,2,1695.15,10
I0000729,O000242,P0234,4,608.63,5
I0000730,O000243,P0185,3,72.01,20
I0000731,O000243,P0277,4,215.24,10
I0000732,O000243,P0337,4,105.16,0
I0000733,O000243,P0208,3,283.65,5
I0000734,O000244,P0136,3,180.26,0
I0000735,O000244,P0191,4,163.63,5
I0000736,O000244,P0333,1,20.22,20
I0000737,O000244,P0226,3,1929.18,10
I0000738,O000244,P0269,2,1070.46,5
I0000739,O000245,P0369,1,60.11,15
I0000740,O000245,P0419,1,40.8,138
I0000741,O000245,P0310,1,757.79,5
I0000742,O000245,P0130,2,62.98,10
I0000743,O000246,P0299,4,100.88,0
I0000744,O000246,P0236,3,604.83,0
I0000745,O000246,P0213,2,2601.81,15
I0000746,O000246,P0015,2,890.46,5
I0000747,O000246,P0434,1,65.74,20
I0000748,O000247,P0276,4,2086.81,10
I0000749,O000247,P0088,1,213.07,15
I0000750,O000247,P0401,2,178.43,10
I0000751,O000248,P0168,2,85.24,10
I0000752,O000248,P0148,4,323.96,0
I0000753,O000248,P0239,2,118.49,10
I0000754,O000249,P0254,2,2453.44,15
I0000755,O000249,P0269,1,999.22,0
I0000756,O000250,P0141,3,7.95,0
I0000757,O000250,P0193,2,64.16,10
I0000758,O000250,P0092,4,20.22,5
I0000759,O000251,P0138,2,257.09,0
I0000760,O000252,P0188,3,19.62,5
I0000761,O000252,P0421,2,40.84,15
I0000762,O000252,P0164,3,36.89,5
I0000763,O000252,P0060,-1,199.36,10
I0000764,O000252,P0187,2,781.98,0
I0000765,O000253,P0407,2,83.59,10
I0000766,O000253,P0303,2,2031.08,5
I0000767,O000253,P0405,1,37.28,10
I0000768,O000253,P0423,2,152.91,0
I0000769,O000253,P0208,1,282.43,10
I0000770,O000254,P0014,-3,10.09,15
I0000771,O000254,P0265,1,74.74,10
I0000772,O000254,P0444,2,1691.88,5
I0000773,O000255,P0205,1,104.79,0
I0000774,O000256,P0379,4,37.59,10
I0000775,O000257,P0433,2,197.44,5
I0000776,O000258,P0081,1,41.37,5
I0000777,O000258,P0075,2,2260.34,5
I0000778,O000259,P0008,2,46.22,20
I0000779,O000260,P0136,3,182.1,20
I0000780,O000260,P0120,2,11.21,15
I0000781,O000261,P0302,3,27.37,15
I0000782,O000261,P0276,4,2080.08,10
I0000783,O000262,P0097,4,13.2,0
I0000784,O000262,P0029,2,44.71,10
I0000785,O000262,P0036,2,101.59,20
I0000786,O000262,P0280,4,192.91,5
I0000787,O000262,P0100,2,525.04,15
I0000788,O000263,P0485,2,2588.27,0
I0000789,O000263,P0370,3,463.39,0
I0000790,O000264,P0442,1,19.48,0
I0000791,O000264,P0174,2,2923.27,5
I0000792,O000264,P0014,2,12.11,5
I0000793,O000264,P0144,2,607.13,20
I0000794,O000264,P0143,2,12.68,20
I0000795,O000265,P0107,4,492.08,20
I0000796,O000265,P0413,1,579.39,0
I0000797,O000266,P0186,1,229.79,5
I0000798,O000266,P0094,0,452.27,15
I0000799,O000266,P0286,3,42.38,10
I0000800,O000266,P0323,2,249.44,0
I0000801,O000267,P0446,4,1032.18,5
I0000802,O000267,P0001,3,573.42,10
I0000803,O000267,P0457,1,266.27,0
I0000804,O000267,P0211,3,1574.65,5
I0000805,O000268,P0014,3,13.37,10
I0000806,O000268,P0103,3,196.37,10
I0000807,O000268,P0367,4,632.54,5
I0000808,O000268,P0113,1,19.31,5
I0000809,O000268,P0365,1,47.6,0
I0000810,O000269,P0334,3,939.46,0
I0000811,O000269,P0084,4,31.21,15
I0000812,O000270,P0334,4,847.7,5
I0000813,O000270,P0019,1,481.0,0
I0000814,O000270,P0056,3,61.49,0
I0000815,O000270,P0066,4,12.63,20
I0000816,O000271,P0424,1,65.34,5
I0000817,O000272,P0089,3,547.05,5
I0000818,O000272,P0455,2,312.56,15
I0000819,O000272,P0106,3,48.56,0
I0000820,O000272,P0234,1,689.93,0
I0000821,O000272,P0332,1,69.82,5
I0000822,O000273,P0180,2,2273.54,15
I0000823,O000273,P0118,1,513.56,10
I0000824,O000273,P0090,4,919.67,10
I0000825,O000273,P0058,1,513.01,15
I0000826,O000273,P0358,2,48.27,10
I0000827,O000274,P0256,2,2026.52,15
I0000828,O000274,P0157,2,45.95,0
I0000829,O000275,P0220,2,797.46,5
I0000830,O000275,P0008,2,66.64,20
I0000831,O000275,P0138,1,266.17,20
I0000832,O000275,P0442,1,18.9,20
I0000833,O000275,P0095,4,194.77,10
I0000834,O000276,P0319,3,21.93,5
I0000835,O000276,P0208,2,260.59,20
I0000836,O000276,P0202,3,74.97,0
I0000837,O000277,P0328,4,42.58,10
I0000838,O000277,P0255,2,65.96,15
I0000839,O000277,P0262,2,217.98,0
I0000840,O000277,P0043,2,26.07,0
I0000841,O000277,P0288,2,32.7,15
I0000842,O000278,P0043,2,23.48,10
I0000843,O000279,P0030,4,1025.28,15
I0000844,O000279,P0011,1,73.57,20
I0000845,O000279,P0344,4,1502.51,15
I0000846,O000279,P0214,2,195.22,20
I0000847,O000280,P0360,4,30.3,10
I0000848,O000280,P0019,1,456.25,0
I0000849,O000280,P0096,1,107.65,10
I0000850,O000280,P0040,3,77.55,5
I0000851,O000281,P0007,1,56.68,0
I0000852,O000281,P0380,3,26.08,20
I0000853,O000281,P0008,1,51.0,10
I0000854,O000282,P0393,4,52.04,0
I0000855,O000283,P0097,3,18.65,5
I0000856,O000283,P0182,2,2416.66,20
I0000857,O000283,P0287,2,271.44,0
I0000858,O000284,P0436,4,26.9,10
I0000859,O000284,P0039,2,637.8,15
I0000860,O000284,P0001,2,525.78,20
I0000861,O_ORPHAN_861,P0253,1,51.81,5
I0000862,O000285,P0434,1,59.12,15
I0000863,O000285,P0238,3,1807.1,15
I0000864,O000286,P0134,1,22.2,20
I0000865,O000286,P0205,4,127.18,5
I0000866,O000286,P0431,2,2040.13,0
I0000867,O000286,P0485,-4,2084.47,5
I0000868,O000287,P0370,2,499.32,20
I0000869,O000287,P0206,2,2936.9,20
I0000870,O000287,P0311,1,62.23,20
I0000871,O000288,P0156,2,802.33,15
I0000872,O000288,P0019,1,510.99,15
I0000873,O000288,P0157,2,48.37,5
I0000874,O000289,P0082,2,67.19,20
I0000875,O000290,P0205,1,127.5,5
I0000876,O000290,P0377,4,19.24,0
I0000877,O000290,P0259,4,65.79,5
I0000878,O000291,P0185,2,67.38,10
I0000879,O000291,P0338,3,51.07,0
I0000880,O000291,P0100,2,450.31,15
I0000881,O000291,P0012,3,284.61,20
I0000882,O000292,P0407,2,67.13,20
I0000883,O000292,P0340,1,940.55,15
I0000884,O000292,P0022,4,45.29,0
I0000885,O000292,P0327,2,2676.2,10
I0000886,O000293,P0309,3,1676.6,0
I0000887,O000293,P0267,4,27.83,10
I0000888,O000294,P0114,2,16.67,5
I0000889,O_ORPHAN_889,P0365,4,58.85,15
I0000890,O000294,P0398,3,196.34,15
I0000891,O000295,P0107,4,401.77,5
I0000892,O000295,P0183,1,182.46,5
I0000893,O000295,P0033,2,2353.37,10
I0000894,O000295,P0039,2,539.55,10
I0000895,O000296,P0035,-4,591.33,15
I0000896,O000296,P0157,1,40.11,20
I0000897,O000296,P0104,3,26.14,15
I0000898,O000296,P0414,4,385.94,115
I0000899,O_ORPHAN_899,P0391,3,176.93,5
I0000900,O000297,P0066,2,15.19,10
I0000901,O000297,P0176,2,39.26,15
I0000902,O000297,P0390,-3,2152.29,10
I0000903,O000298,P0127,3,110.98,10
I0000904,O000298,P0087,1,143.96,10
I0000905,O000298,P0254,3,2603.12,5
I0000906,O000298,P0495,4,194.28,20
I0000907,O000298,P0123,3,777.54,5
I0000908,O000299,P0394,2,82.3,10
I0000909,O000299,P0353,2,36.74,10
I0000910,O000299,P0032,3,463.07,20
I0000911,O000300,P0198,1,74.59,15
I0000912,O000300,P0481,4,2823.51,15
I0000913,O000300,P0282,4,1746.29,20
I0000914,O000300,P0453,1,972.04,5
I0000915,O000300,P0380,4,22.75,10
I0000916,O000301,P0292,1,53.28,15
I0000917,O000302,P0383,4,35.3,20
I0000918,O000302,P0246,4,1021.21,0
I0000919,O000302,P0499,2,102.54,15
I0000920,O000303,P0226,4,1379.86,15
I0000921,O000303,P0184,2,187.47,20
I0000922,O000303,P0078,1,557.98,0
I0000923,O000303,P0115,2,376.6,10
I0000924,O000304,P0494,3,1670.57,5
I0000925,O000305,P0171,1,482.71,0
I0000926,O000305,P0335,2,1252.56,0
I0000927,O000305,P0443,2,24.82,5
I0000928,O000305,P0005,3,609.88,5
I0000929,O000305,P0173,4,346.68,20
I0000930,O_ORPHAN_930,P0435,4,26.22,5
I0000931,O000306,P0220,2,755.3,5
I0000932,O000306,P0473,3,1950.88,5
I0000933,O000307,P0352,2,13.46,15
I0000934,O000307,P0343,3,264.94,20
I0000935,O000307,P0489,2,27.64,15
I0000936,O000307,P0194,1,1265.92,20
I0000937,O000307,P0388,2,677.73,10
I0000938,O000308,P0026,4,65.63,5
I0000939,O000308,P0246,1,756.85,0
I0000940,O000308,P0259,1,49.98,0
I0000941,O000309,P0319,3,23.96,15
I0000942,O000309,P0371,4,1488.54,5
I0000943,O000309,P0004,3,244.05,10
I0000944,O000310,P0061,3,2257.21,5
I0000945,O000310,P0101,1,18.36,10
I0000946,O000311,P0067,4,233.56,0
I0000947,O000311,P0319,1,28.55,0
I0000948,O000311,P0214,-2,202.97,10
I0000949,O000311,P0403,1,51.8,0
I0000950,O000311,P0043,2,22.47,15
I0000951,O_ORPHAN_951,P0187,2,723.18,20
I0000952,O000312,P0299,1,110.08,10
I0000953,O000312,P0015,2,734.53,10
I0000954,O000313,P0280,1,205.66,10
I0000955,O000313,P0142,3,1435.91,0
I0000956,O000313,P0368,3,310.92,15
I0000957,O000313,P0052,2,24.97,133
I0000958,O000313,P0297,4,52.25,15
I0000959,O000314,P0080,3,1780.7,15
I0000960,O000314,P0097,2,17.2,0
I0000961,O000314,P0301,3,17.92,20
I0000962,O000315,P0312,1,66.79,0
I0000963,O000315,P0079,4,557.66,10
I0000964,O000316,P0267,1,32.46,10
I0000965,O000316,P0335,-3,1092.68,0
I0000966,O000316,P0433,0,232.47,0
I0000967,O000317,P0156,1,970.68,5
I0000968,O000317,P0054,3,332.59,5
I0000969,O000317,P0198,3,59.23,10
I0000970,O000318,P0278,1,16.14,0
I0000971,O000318,P0075,1,2587.78,15
I0000972,O000318,P0264,2,1158.11,0
I0000973,O000318,P0070,4,33.42,5
I0000974,O000318,P0366,0,56.91,0
I0000975,O000319,P0357,4,12.14,15
I0000976,O000319,P0334,2,795.61,20
I0000977,O000320,P0259,3,52.61,10
I0000978,O000320,P0012,3,310.2,0
I0000979,O000320,P0441,1,2558.92,20
I0000980,O000320,P0374,2,245.93,0
I0000981,O000321,P0252,1,366.09,15
I0000982,O000321,P0489,3,25.84,10
I0000983,O000321,P0383,1,37.45,10
I0000984,O000321,P0500,2,71.98,10
I0000985,O000322,P0102,3,358.82,20
I0000986,O000322,P0274,-2,48.2,5
I0000987,O000322,P0089,1,434.83,5
I0000988,O000322,P0172,1,42.62,5
I0000989,O000323,P0071,2,130.64,0
I0000990,O000323,P0009,1,158.4,10
I0000991,O000323,P0145,4,105.22,0
I0000992,O000323,P0316,2,363.05,15
I0000993,O000324,P0289,4,184.98,20
I0000994,O000324,P0344,3,1321.74,5
I0000995,O000324,P0403,4,49.46,15
I0000996,O000325,P0014,4,14.14,0
I0000997,O000325,P0337,3,129.16,5
I0000998,O000325,P0404,1,146.12,5
I0000999,O000325,P0372,2,190.77,20
I0001000,O000325,P0209,1,922.34,15
I0001001,O000326,P0348,4,263.04,0
I0001002,O000326,P0414,3,353.83,0
I0001003,O000326,P0066,1,13.44,15
I0001004,O000327,P0206,4,2033.78,5
I0001005,O000327,P0174,3,2795.87,20
I0001006,O000327,P0237,4,20.65,0
I0001007,O000327,P0236,1,666.75,15
I0001008,O000327,P0031,4,668.84,20
I0001009,O000328,P0227,2,61.01,15
I0001010,O000328,P0204,4,153.78,20
I0001011,O000329,P0368,2,332.4,15
I0001012,O000329,P0266,3,1001.51,15
I0001013,O000329,P0325,1,23.76,15
I0001014,O000329,P0406,3,106.48,15
I0001015,O000330,P0308,1,66.81,15
I0001016,O000330,P0192,-2,43.48,0
I0001017,O000330,P0135,4,55.55,10
I0001018,O000330,P0321,4,24.52,5
I0001019,O000331,P0168,1,94.09,10
I0001020,O000331,P0473,3,2332.6,10
I0001021,O000332,P0401,2,152.5,10
I0001022,O000332,P0208,2,219.31,5
I0001023,O000333,P0371,4,1290.6,20
I0001024,O000334,P0018,2,388.38,0
I0001025,O000334,P0319,2,22.39,0
I0001026,O000334,P0291,1,93.14,10
I0001027,O000335,P0065,3,38.58,10
I0001028,O000335,P0018,2,528.21,20
I0001029,O000335,P0030,4,1048.77,5
I0001030,O000336,P0162,4,35.69,5
I0001031,O000336,P0221,1,69.2,5
I0001032,O000336,P0424,3,65.08,0
I0001033,O000336,P0288,3,37.0,20
I0001034,O000337,P0277,1,248.76,15
I0001035,O000337,P0444,2,1534.57,20
I0001036,O000338,P0335,2,1212.64,20
I0001037,O000339,P0239,1,130.18,20
I0001038,O000339,P0096,4,103.24,15
I0001039,O000340,P0215,3,45.46,10
I0001040,O000340,P0302,1,30.85,10
I0001041,O000341,P0160,4,13.36,5
I0001042,O000342,P0135,1,60.56,10
I0001043,O000342,P0317,4,105.35,0
I0001044,O000342,P0424,2,90.06,5
I0001045,O000343,P0414,3,312.12,10
I0001046,O000343,P0467,4,44.73,5
I0001047,O000343,P0037,1,1212.42,20
I0001048,O000344,P0349,1,85.4,10
I0001049,O000344,P0435,3,26.59,10
I0001050,O000345,P0495,1,282.93,10
I0001051,O000345,P0442,3,20.98,20
I0001052,O000345,P0008,2,56.99,10
I0001053,O000345,P0100,2,440.49,0
I0001054,O000346,P0213,4,2491.17,0
I0001055,O000346,P0214,-1,204.62,5
I0001056,O000346,P0316,4,373.85,0
I0001057,O000346,P0287,2,230.84,0
I0001058,O000347,P0148,2,338.04,20
I0001059,O000347,P0209,3,952.41,10
I0001060,O000347,P0449,2,25.51,5
I0001061,O000347,P0262,-3,179.36,15
I0001062,O000348,P0425,1,168.88,15
I0001063,O000348,P0410,1,169.92,20
I0001064,O000348,P0119,2,489.82,10
I0001065,O000348,P0248,3,69.37,15
I0001066,O000348,P0362,2,2262.77,0
I0001067,O000349,P0026,4,74.98,20
I0001068,O000349,P0465,3,23.45,15
I0001069,O000349,P0036,4,98.82,10
I0001070,O000350,P0103,4,209.07,0
I0001071,O000350,P0166,4,1030.61,10
I0001072,O000351,P0263,2,2086.13,15
I0001073,O000352,P0276,4,1709.54,10
I0001074,O000353,P0298,3,375.15,0
I0001075,O000353,P0216,3,238.39,20
I0001076,O000353,P0306,4,451.08,15
I0001077,O000353,P0141,3,10.74,10
I0001078,O000354,P0455,2,369.82,0
I0001079,O000354,P0255,3,62.19,10
I0001080,O000355,P0068,1,33.82,20
I0001081,O000355,P0343,1,313.15,10
I0001082,O000355,P0017,3,122.97,20
I0001083,O000356,P0243,3,1006.02,10
I0001084,O000356,P0375,3,1646.03,0
I0001085,O000357,P0458,2,712.8,5
I0001086,O000358,P0447,2,754.09,20
I0001087,O000358,P0249,2,193.26,5
I0001088,O000358,P0485,3,2705.8,20
I0001089,O000359,P0178,4,692.49,0
I0001090,O000359,P0044,2,29.13,10
I0001091,O000359,P0165,4,43.18,5
I0001092,O000360,P0213,3,2435.37,0
I0001093,O000360,P0140,4,1387.63,15
I0001094,O000361,P0241,0,529.95,15
I0001095,O000361,P0192,1,55.12,15
I0001096,O000361,P0439,4,1753.56,15
I0001097,O000361,P0073,3,979.51,15
I0001098,O000362,P0331,4,77.02,15
I0001099,O000363,P0252,1,498.05,0
I0001100,O000363,P0127,4,122.56,10
I0001101,O000363,P0223,2,39.29,10
I0001102,O000364,P0245,3,8.41,20
I0001103,O000364,P0067,1,213.43,15
I0001104,O000364,P0261,3,1831.45,20
I0001105,O000364,P0317,4,103.74,5
I0001106,O000365,P0275,3,58.3,0
I0001107,O000365,P0210,3,142.92,15
I0001108,O000365,P0172,3,40.69,15
I0001109,O000366,P0040,1,73.84,15
I0001110,O000367,P0388,2,761.44,10
I0001111,O000367,P0316,2,396.8,20
I0001112,O000367,P0294,2,88.48,10
I0001113,O000367,P0105,3,72.92,0
I0001114,O000367,P0082,3,85.57,0
I0001115,O000368,P0466,3,55.28,0
I0001116,O000368,P0382,4,680.78,15
I0001117,O000368,P0129,4,949.88,5
I0001118,O000369,P0293,4,237.89,0
I0001119,O000369,P0393,1,59.16,10
I0001120,O000369,P0117,4,1342.3,0
I0001121,O000369,P0026,2,67.86,20
I0001122,O000370,P0317,2,80.32,10
I0001123,O000370,P0226,4,1524.64,20
I0001124,O000371,P0124,2,1879.06,0
I0001125,O000371,P0246,3,958.22,20
I0001126,O000372,P0108,2,1683.84,20
I0001127,O000372,P0213,1,2313.6,10
I0001128,O000373,P0046,1,15.9,0
I0001129,O000373,P0440,1,2473.62,20
I0001130,O000373,P0061,4,2373.34,5
I0001131,O000374,P0491,4,231.68,5
I0001132,O000375,P0048,1,25.21,5
I0001133,O000375,P0476,1,198.18,0
I0001134,O000376,P0471,2,71.68,20
I0001135,O000376,P0072,3,2521.33,10
I0001136,O000377,P0463,2,204.88,15
I0001137,O000378,P0360,3,30.14,5
I0001138,O000378,P0074,1,1696.27,10
I0001139,O000378,P0023,1,113.95,20
I0001140,O000378,P0459,2,149.71,5
I0001141,O000378,P0426,4,37.61,15
I0001142,O000379,P0197,3,217.42,10
I0001143,O000379,P0154,4,38.65,20
I0001144,O000379,P0281,3,578.3,0
I0001145,O000379,P0325,3,24.29,10
I0001146,O000380,P0073,3,687.74,0
I0001147,O000380,P0497,2,646.65,5
I0001148,O000380,P0316,2,443.57,10
I0001149,O000380,P0272,-1,37.65,5
I0001150,O000380,P0027,4,108.36,0
I0001151,O000381,P0233,3,1369.87,15
I0001152,O000381,P0080,4,2088.99,0
I0001153,O000381,P0478,2,15.93,0
I0001154,O000381,P0199,2,182.21,5
I0001155,O000381,P0107,3,401.19,10
I0001156,O000382,P0480,2,1376.43,5
I0001157,O000382,P0017,3,119.36,0
I0001158,O000382,P0390,2,2331.19,20
I0001159,O000382,P0493,3,52.22,10
I0001160,O000383,P0214,3,226.32,15
I0001161,O000383,P0442,1,17.03,20
I0001162,O000383,P0443,1,25.24,0
I0001163,O000383,P0170,-4,505.25,5
I0001164,O_ORPHAN_1164,P0183,1,135.06,10
I0001165,O000384,P0488,2,272.79,5
I0001166,O000384,P0214,4,187.66,5
I0001167,O000384,P0090,2,677.28,5
I0001168,O000384,P0359,2,209.82,15
I0001169,O000385,P0262,4,199.59,10
I0001170,O000385,P0169,2,42.33,20
I0001171,O000385,P0117,3,1372.32,20
I0001172,O000386,P0178,3,625.51,20
I0001173,O000386,P0243,3,1269.91,0
I0001174,O000386,P0255,4,67.22,0
I0001175,O000386,P0123,1,684.2,20
I0001176,O000386,P0343,3,229.54,15
I0001177,O000387,P0032,3,435.61,10
I0001178,O000387,P0149,3,50.92,0
I0001179,O000387,P0464,1,498.35,5
I0001180,O000388,P0292,4,40.31,5
I0001181,O000388,P0062,1,68.64,20
I0001182,O000388,P0239,4,155.63,20
I0001183,O000389,P0048,4,26.17,0
I0001184,O000389,P0419,2,47.28,20
I0001185,O000389,P0425,2,170.24,0
I0001186,O000389,P0454,1,26.92,15
I0001187,O000390,P0223,2,53.69,0
I0001188,O000391,P0337,3,93.62,20
I0001189,O000392,P0106,3,63.27,20
I0001190,O000392,P0105,3,66.87,0
I0001191,O000392,P0362,1,2303.18,20
I0001192,O000392,P0361,1,77.21,5
I0001193,O000393,P0107,3,399.01,10
I0001194,O000393,P0239,1,150.25,20
I0001195,O000394,P0249,1,190.4,0
I0001196,O000394,P0026,2,76.42,0
I0001197,O000394,P0367,3,656.99,15
I0001198,O000394,P0213,3,2844.99,0
I0001199,O000394,P0175,-1,660.55,5
I0001200,O000395,P0256,1,1429.78,5
I0001201,O000396,P0347,3,43.69,0
I0001202,O000396,P0088,1,205.69,5
I0001203,O000396,P0210,2,159.05,10
I0001204,O000396,P0250,3,908.89,15
I0001205,O000397,P0325,2,18.48,5
I0001206,O000398,P0430,4,636.04,10
I0001207,O000398,P0295,2,51.07,10
I0001208,O000398,P0139,4,29.78,20
I0001209,O000398,P0043,3,27.28,20
I0001210,O000399,P0143,4,16.41,10
I0001211,O000399,P0029,3,48.07,10
I0001212,O000399,P0185,3,63.67,10
I0001213,O000399,P0155,4,16.26,10
I0001214,O000399,P0379,3,30.6,20
I0001215,O000400,P0195,1,280.94,20
I0001216,O000400,P0043,3,23.77,5
I0001217,O000400,P0360,4,32.88,20
I0001218,O000401,P0384,4,1756.3,10
I0001219,O000401,P0085,1,159.96,20
I0001220,O000402,P0244,2,50.02,15
I0001221,O000402,P0036,3,106.05,15
I0001222,O000402,P0121,4,701.52,5
I0001223,O000403,P0272,2,39.34,15
I0001224,O000404,P0497,2,633.23,0
I0001225,O000404,P0393,1,49.76,20
I0001226,O000405,P0265,1,85.63,0
I0001227,O000405,P0288,2,31.8,0
I0001228,O000405,P0302,3,32.94,10
I0001229,O000405,P0365,4,44.07,0
I0001230,O000405,P0346,2,2412.45,10
I0001231,O000406,P0444,1,1228.01,15
I0001232,O000407,P0332,4,73.5,5
I0001233,O000407,P0294,4,88.67,5
I0001234,O000407,P0318,4,26.99,0
I0001235,O000408,P0429,2,57.43,5
I0001236,O000408,P0091,4,437.34,20
I0001237,O000408,P0464,1,551.78,20
I0001238,O000408,P0219,1,17.32,20
I0001239,O000408,P0011,4,79.24,0
I0001240,O000409,P0071,4,112.3,0
I0001241,O000409,P0211,3,1988.54,10
I0001242,O000409,P0330,3,21.47,15
I0001243,O000409,P0355,3,172.67,15
I0001244,O000410,P0304,2,10.1,5
I0001245,O000410,P0423,2,112.85,20
I0001246,O000411,P0027,2,104.7,0
I0001247,O000412,P0286,2,47.38,5
I0001248,O000412,P0145,4,133.33,10
I0001249,O000412,P0309,3,1172.49,20
I0001250,O000413,P0182,3,2740.52,5
I0001251,O000413,P0218,4,2106.67,5
I0001252,O000414,P0253,4,47.0,10
I0001253,O000415,P0388,2,699.42,10
I0001254,O000415,P0076,4,55.37,15
I0001255,O000416,P0021,2,66.29,20
I0001256,O000416,P0056,1,69.93,10
I0001257,O_ORPHAN_1257,P0095,1,226.55,10
I0001258,O000416,P0178,3,569.25,15
I0001259,O000417,P0429,2,51.98,10
I0001260,O000417,P0487,3,49.38,20
I0001261,O000417,P0290,4,54.88,10
I0001262,O000417,P0332,3,98.46,20
I0001263,O000418,P0300,3,504.14,15
I0001264,O000418,P0411,2,1268.39,5
I0001265,O000418,P0003,4,10.68,20
I0001266,O000419,P0056,2,60.7,5
I0001267,O000419,P0366,2,58.66,5
I0001268,O000419,P0005,3,581.82,15
I0001269,O000420,P0180,3,2629.46,5
I0001270,O000420,P0114,1,17.71,10
I0001271,O000420,P0319,2,30.17,10
I0001272,O000420,P0168,1,83.51,5
I0001273,O000421,P0457,1,262.77,0
I0001274,O000421,P0385,-4,51.26,15
I0001275,O000421,P0303,4,1635.37,5
I0001276,O000421,P0214,2,245.45,20
I0001277,O000421,P0044,4,24.52,15
I0001278,O000422,P0029,2,43.32,15
I0001279,O000422,P0194,3,939.68,15
I0001280,O000422,P0052,2,24.07,5
I0001281,O000422,P0425,1,159.71,0
I0001282,O000423,P0466,4,53.36,10
I0001283,O000423,P0469,4,829.11,0
I0001284,O000423,P0041,4,73.69,5
I0001285,O000423,P0291,2,92.86,20
I0001286,O000423,P0222,1,117.41,15
I0001287,O000424,P0438,4,559.25,0
I0001288,O000424,P0081,1,47.0,5
I0001289,O000424,P0269,4,746.76,20
I0001290,O000425,P0151,3,30.84,5
I0001291,O000425,P0117,4,1245.11,10
I0001292,O000426,P0079,1,544.25,5
I0001293,O000426,P0055,4,330.04,15
I0001294,O000427,P0382,1,634.75,5
I0001295,O000427,P0154,2,39.18,20
I0001296,O000427,P0388,2,925.91,0
I0001297,O000427,P0435,3,24.83,20
I0001298,O000427,P0406,1,123.79,10
I0001299,O000428,P0327,3,2390.03,15
I0001300,O000428,P0126,4,704.76,5
I0001301,O000428,P0109,2,290.97,15
I0001302,O000429,P0413,4,488.75,10
I0001303,O000429,P0066,3,15.0,10
I0001304,O000430,P0332,1,67.93,5
I0001305,O000430,P0213,3,2297.51,5
I0001306,O000430,P0111,2,7.69,10
I0001307,O000431,P0415,2,85.61,20
I0001308,O000431,P0187,3,761.3,5
I0001309,O000431,P0431,1,1911.49,5
