order_id,customer_id,order_date,status,region_code
O000527,C0093,2024-01-28,PLACED,EAST
O000528,C0193,2026-04-27,SHIPPED,WEST
O000529,C0261,2026-02-09,RETURNED,WEST
O000530,None,2025-05-10,RETURNED,NORTH
O000531,C0127,2026-02-20,DELIVERED,CENTRAL
O000532,C0105,2026-03-12,RETURNED,WEST
O000533,C0493,22-07-2025,PLACED,SOUTH
O000534,C0001,2024-03-02,CANCELLED,EAST
O000535,C0432,2025-10-09,RETURNED,CENTRAL
O000536,C0036,2024-11-03,PLACED,WEST
O000537,C0108,2025-09-17,PLACED,WEST
O000538,C0140,2024-09-08,PLACED,NORTH
O000539,C0468,2025-12-09,DELIVERED,SOUTH
O000540,C0212,2025-07-23,DELIVERED,CENTRAL
O000541,C0016,2026-07-02,CANCELLED,CENTRAL
O000542,C0184,2025-01-31,CANCELLED,EAST
O000543,C0480,2024-07-16,PLACED,SOUTH
O000544,C0047,2026-04-15,CANCELLED,EAST
O000545,C0019,2024-10-14,CANCELLED,NORTH
O000546,C0446,2024-10-11,RETURNED,CENTRAL
O000547,C0290,2024-06-28,RETURNED,SOUTH
O000548,C0452,2025-06-19,RETURNED,CENTRAL
O000549,C0130,2025-11-28,DELIVERED,EAST
O000550,C0222,2026-05-14,PLACED,CENTRAL
O000551,C0389,2024-02-14,CANCELLED,EAST
O000552,C0003,2025-02-05,SHIPPED,WEST
O000553,C0491,2024-03-17,DELIVERED,NORTH
O000554,C0246,2025-03-18,PLACED,SOUTH
O000555,C0056,2025-04-29,SHIPPED,NORTH
O000556,C0398,2025-09-06,DELIVERED,NORTH
O000557,C0470,2024-02-04,DELIVERED,WEST
O000558,C0029,2024-11-04,DELIVERED,EAST
O000559,C0436,2025-01-25,RETURNED,NORTH
O000560,C0233,2025-01-28,DELIVERED,WEST
O000561,C0265,2024-12-02,RETURNED,SOUTH
O000562,C0464,2025-08-09,RETURNED,WEST
O000563,C0096,2024-09-05,RETURNED,EAST
O000564,C0160,2025-08-20,PLACED,EAST
O000565,C0189,2024-01-09,RETURNED,NORTH
O000566,C0217,2024-12-18,PLACED,SOUTH
O000567,C0342,2025-05-02,RETURNED,CENTRAL
O000568,C0494,2024-12-09,DELIVERED,WEST
O000569,C0113,2024-01-04,CANCELLED,EAST
O000570,C0414,2026-01-27,DELIVERED,NORTH
O000571,C0184,2024-01-31,PLACED,NORTH
O000572,C0500,2024-01-31,SHIPPED,EAST
O000573,C0434,2025-07-21,DELIVERED,NORTH
O000574,C0426,2025-11-24,SHIPPED,EAST
O000575,C0234,2024-09-02,RETURNED,WEST
O000576,C0450,2025-12-29,SHIPPED,CENTRAL
O000577,C0194,2025-12-12,DELIVERED,CENTRAL
O000578,C0301,2024-07-12,PLACED,SOUTH
O000579,C0436,2025-06-04,CANCELLED,CENTRAL
O000580,C0034,2024-06-20,CANCELLED,CENTRAL
O000581,C0238,2024-07-02,CANCELLED,WEST
O000582,C0138,2025-08-18,SHIPPED,SOUTH
O000583,C0232,2026-06-02,SHIPPED,EAST
O000584,C0131,2025-07-17,SHIPPED,CENTRAL
O000585,C0022,2025-04-21,PLACED,WEST
O000586,C0163,2024-10-06,PLACED,NORTH
O000587,C0151,2026-05-12,SHIPPED,NORTH
O000588,C0061,2024-03-14,PLACED,EAST
O000589,C0382,2026-04-15,SHIPPED,CENTRAL
O000590,NULL,2024-09-24,CANCELLED,CENTRAL
O000591,None,2025-11-02,CANCELLED,SOUTH
O000592,C0117,2026-01-10,CANCELLED,WEST
O000593,C0175,2026-03-21,CANCELLED,SOUTH
O000594,C0225,05-04-2025,PLACED,NORTH
O000595,C0256,2026-04-09,CANCELLED,CENTRAL
O000596,C0154,2024-11-29,PLACED,CENTRAL
O000597,C0323,2026-03-29,SHIPPED,WEST
O000598,C0033,2025-07-01,PLACED,NORTH
O000599,C0088,2024-04-16,DELIVERED,SOUTH
O000600,C0102,2024-03-12,RETURNED,NORTH
O000601,C0233,28-02-2024,CANCELLED,SOUTH
O000602,C0057,2024-05-12,SHIPPED,SOUTH
O000603,C0446,2024-07-29,RETURNED,EAST
O000604,C0301,2024-07-26,SHIPPED,WEST
O000605,C0033,2026-04-24,CANCELLED,WEST
O000606,,2025-08-12,PLACED,WEST
O000607,C0314,2026-04-23,CANCELLED,WEST
O000608,C0197,2025-11-05,SHIPPED,SOUTH
O000609,C0141,2026-06-22,SHIPPED,WEST
O000610,C0211,2026-02-19,PLACED,WEST
O000611,C0231,2024-06-17,CANCELLED,WEST
O000612,C0176,2026-02-02,SHIPPED,EAST
O000613,C0344,2026-02-05,CANCELLED,SOUTH
O000614,C0242,2026-04-20,SHIPPED,EAST
O000615,C0064,2025-07-01,PLACED,SOUTH
O000616,C0226,2025-01-01,CANCELLED,NORTH
O000617,C0429,2025-10-12,CANCELLED,EAST
O000618,C0228,2024-02-23,SHIPPED,EAST
O000619,C0466,01-09-2024,SHIPPED,NORTH
O000620,C0113,2026-06-22,DELIVERED,WEST
O000621,C0263,2024-04-20,RETURNED,WEST
O000622,C0481,2025-03-14,CANCELLED,EAST
O000623,C0007,2025-02-02,RETURNED,EAST
O000624,C0023,2024-03-09,DELIVERED,CENTRAL
O000625,C0406,2026-05-20,CANCELLED,SOUTH
O000626,C0171,2024-06-28,CANCELLED,NORTH
O000627,C0172,2024-01-19,SHIPPED,CENTRAL
O000628,C0301,2025-12-22,PLACED,SOUTH
O000629,C0378,2025-03-14,PLACED,SOUTH
O000630,C0078,19-01-2025,CANCELLED,EAST
O000631,C0069,2024-10-11,CANCELLED,EAST
O000632,C0385,2024-01-25,DELIVERED,SOUTH
O000633,C0411,2025-12-04,SHIPPED,WEST
O000634,C0323,2024-01-07,SHIPPED,SOUTH
O000635,C0065,2024-04-03,RETURNED,NORTH
O000636,C0219,2026-01-12,RETURNED,SOUTH
O000637,C0156,2024-10-19,CANCELLED,NORTH
O000638,C0487,2025-01-03,CANCELLED,SOUTH
O000639,C0420,2026-03-23,PLACED,CENTRAL
O000640,C0276,2024-06-05,PLACED,WEST
O000641,C0288,2025-09-12,SHIPPED,NORTH
O000642,C0007,2026-06-01,CANCELLED,EAST
O000643,C0197,2025-05-16,DELIVERED,WEST
O000644,C0478,2025-08-02,PLACED,CENTRAL
O000645,C0364,2025-05-15,CANCELLED,SOUTH
O000646,NULL,2025-05-04,SHIPPED,EAST
O000647,C0310,2025-04-11,SHIPPED,NORTH
O000648,C0060,2026-02-28,DELIVERED,CENTRAL
O000649,C0466,2024-07-12,RETURNED,CENTRAL
O000650,C0338,2026-06-26,DELIVERED,NORTH
O000651,C0326,2025-08-09,CANCELLED,EAST
O000652,C0004,21-06-2024,RETURNED,WEST
O000653,C0336,2024-10-22,SHIPPED,WEST
O000654,C0094,2025-05-29,DELIVERED,SOUTH
O000655,C0415,2026-02-16,RETURNED,NORTH
O000656,C0445,2025-10-13,PLACED,NORTH
O000657,C0300,2024-08-28,DELIVERED,CENTRAL
O000658,C0405,2024-02-12,PLACED,WEST
O000659,C0243,2026-02-14,PLACED,SOUTH
O000660,C0482,2025-01-04,PLACED,NORTH
O000661,C0002,2025-04-12,DELIVERED,CENTRAL
O000662,C0063,2026-06-08,CANCELLED,CENTRAL
O000663,C0352,2025-11-05,PLACED,NORTH
O000664,C0325,2025-01-03,SHIPPED,CENTRAL
O000665,C0249,2025-02-13,CANCELLED,NORTH
O000666,C0376,2025-01-29,RETURNED,CENTRAL
O000667,C0017,2024-05-10,CANCELLED,SOUTH
O000668,C0459,2025-04-01,SHIPPED,NORTH
O000669,C0055,21-03-2025,CANCELLED,EAST
O000670,C0113,2026-01-06,SHIPPED,CENTRAL
O000671,C0325,2026-01-12,RETURNED,CENTRAL
O000672,C0034,2025-10-21,RETURNED,WEST
O000673,C0414,2024-08-26,RETURNED,SOUTH
O000674,C0382,2024-04-28,DELIVERED,EAST
O000675,C0032,2025-08-27,PLACED,SOUTH
O000676,C0267,2025-11-10,CANCELLED,EAST
O000677,C0075,2026-04-15,RETURNED,EAST
O000678,C0075,2026-02-03,PLACED,CENTRAL
O000679,C0353,2024-05-06,SHIPPED,WEST
O000680,C0150,2025-12-22,SHIPPED,SOUTH
O000681,C0359,2026-01-23,CANCELLED,EAST
O000682,C0418,2025-11-06,CANCELLED,WEST
O000683,C0179,2026-02-14,SHIPPED,CENTRAL
O000684,C0202,2024-04-09,PLACED,WEST
O000685,C0336,2024-06-16,SHIPPED,SOUTH
O000686,C0412,2026-02-05,DELIVERED,SOUTH
O000687,C0193,2025-03-13,CANCELLED,SOUTH
O000688,C0484,2024-02-23,SHIPPED,WEST
O000689,C0126,2024-02-04,SHIPPED,WEST
O000690,C0398,2025-12-09,CANCELLED,EAST
O000691,C0324,30-10-2025,RETURNED,SOUTH
O000692,C0012,2025-08-23,RETURNED,SOUTH
O000693,C0197,2025-05-10,PLACED,NORTH
O000694,C0366,2026-06-01,RETURNED,CENTRAL
O000695,C0402,2026-04-11,DELIVERED,SOUTH
O000696,C0495,2025-11-05,RETURNED,WEST
O000697,C0410,2024-11-17,RETURNED,EAST
O000698,,2026-02-10,CANCELLED,NORTH
O000699,None,2024-11-03,SHIPPED,CENTRAL
O000700,C0252,2025-12-12,RETURNED,SOUTH
O000701,C0353,2024-04-11,SHIPPED,SOUTH
O000702,C0309,2025-07-19,DELIVERED,CENTRAL
O000703,C0131,2024-09-23,PLACED,WEST
O000704,C0482,2025-12-12,SHIPPED,EAST
O000705,C0289,2025-11-04,PLACED,WEST
O000706,C0195,2024-01-27,RETURNED,WEST
O000707,C0034,2024-12-03,SHIPPED,EAST
O000708,C0006,2024-04-10,DELIVERED,SOUTH
O000709,C0270,2026-01-15,PLACED,CENTRAL
O000710,C0444,2024-10-15,CANCELLED,SOUTH
O000711,C0177,2026-04-05,CANCELLED,WEST
O000712,C0304,2024-05-10,SHIPPED,WEST
O000713,C0291,2026-01-23,SHIPPED,CENTRAL
O000714,C0215,2025-12-24,PLACED,EAST
O000715,C0488,2025-03-14,DELIVERED,EAST
O000716,C0209,2026-02-28,DELIVERED,SOUTH
O000717,C0295,2024-02-28,DELIVERED,WEST
O000718,C0347,2025-06-04,RETURNED,NORTH
O000719,C0208,2024-01-15,RETURNED,EAST
O000720,C0126,2026-01-26,RETURNED,NORTH
O000721,C0311,2025-04-04,SHIPPED,SOUTH
O000722,C0039,2025-01-10,CANCELLED,SOUTH
O000723,C0192,2024-04-25,DELIVERED,EAST
O000724,C0154,2025-05-09,SHIPPED,EAST
O000725,C0476,2025-10-20,CANCELLED,NORTH
O000726,C0183,2024-01-07,SHIPPED,WEST
O000727,C0182,2024-01-10,SHIPPED,WEST
O000728,None,2025-05-14,PLACED,WEST
O000729,C0457,2024-07-05,CANCELLED,SOUTH
O000730,C0072,28-12-2024,DELIVERED,SOUTH
O000731,C0146,2024-02-11,SHIPPED,WEST
O000732,C0492,2025-11-12,SHIPPED,EAST
O000733,C0385,2026-02-21,CANCELLED,SOUTH
O000734,C0057,2024-04-20,SHIPPED,NORTH
O000735,C0348,2026-04-29,PLACED,EAST
O000736,C0249,2024-03-25,SHIPPED,EAST
O000737,C0393,2024-04-27,SHIPPED,WEST
O000738,C0362,2026-03-12,RETURNED,SOUTH
O000739,C0118,03-05-2024,CANCELLED,NORTH
O000740,C0316,2024-07-23,SHIPPED,SOUTH
O000741,C0173,2025-03-12,PLACED,EAST
O000742,C0144,2024-12-25,DELIVERED,NORTH
O000743,C0339,2026-02-01,CANCELLED,SOUTH
O000744,C0130,2025-05-18,RETURNED,SOUTH
O000745,C0170,2025-01-04,PLACED,SOUTH
O000746,C0333,2024-10-09,RETURNED,NORTH
O000747,C0022,2025-08-23,CANCELLED,NORTH
O000748,C0039,2025-07-13,RETURNED,SOUTH
O000749,C0023,2024-05-10,RETURNED,EAST
O000750,C0459,2025-01-09,CANCELLED,CENTRAL
O000751,C0477,2025-05-30,PLACED,NORTH
O000752,C0490,2025-08-02,CANCELLED,CENTRAL
O000753,C0446,2025-06-09,CANCELLED,WEST
O000754,C0311,05-10-2024,DELIVERED,CENTRAL
O000755,C0234,2025-05-30,PLACED,CENTRAL
O000756,C0061,2024-06-24,PLACED,SOUTH
O000757,C0139,2026-06-13,RETURNED,NORTH
O000758,C0001,2025-10-26,RETURNED,EAST
O000759,C0370,2024-05-16,DELIVERED,EAST
O000760,C0113,2026-01-18,RETURNED,NORTH
O000761,C0370,2026-02-02,RETURNED,CENTRAL
O000762,C0106,2026-04-16,CANCELLED,SOUTH
O000763,C0229,2024-08-25,CANCELLED,SOUTH
O000764,C0236,2024-07-08,SHIPPED,EAST
O000765,C0011,2024-11-13,DELIVERED,SOUTH
O000766,C0037,2025-03-12,RETURNED,SOUTH
O000767,C0373,2026-02-07,DELIVERED,NORTH
O000768,C0068,2024-09-11,DELIVERED,NORTH
O000769,C0278,2026-01-23,RETURNED,WEST
O000770,C0418,2024-06-16,PLACED,CENTRAL
O000771,C0064,2024-01-22,CANCELLED,SOUTH
O000772,NULL,2024-08-17,CANCELLED,NORTH
O000773,C0252,2024-06-22,DELIVERED,CENTRAL
O000774,C0171,2024-05-01,SHIPPED,SOUTH
O000775,C0220,2025-06-27,PLACED,CENTRAL
O000776,C0419,2024-10-20,PLACED,NORTH
O000777,C0404,2024-01-03,SHIPPED,WEST
O000778,C0229,2026-01-08,CANCELLED,EAST
O000779,C0075,2024-04-02,CANCELLED,WEST
O000780,C0247,2025-12-11,SHIPPED,WEST
O000781,C0215,2025-07-16,CANCELLED,NORTH
O000782,C0298,2026-01-02,DELIVERED,SOUTH
O000783,C0186,2024-01-03,SHIPPED,NORTH
O000784,C0031,2024-12-23,CANCELLED,SOUTH
O000785,C0428,2026-05-23,SHIPPED,NORTH
O000786,C0383,2024-05-21,CANCELLED,EAST
O000787,C0028,2025-12-19,SHIPPED,NORTH
O000788,C0076,2025-01-09,CANCELLED,SOUTH
O000789,C0392,2024-07-05,CANCELLED,WEST
O000790,C0370,2024-12-11,DELIVERED,NORTH
O000791,C0310,2026-02-08,CANCELLED,CENTRAL
O000792,C0365,2026-04-29,SHIPPED,EAST
O000793,C0499,2024-04-04,RETURNED,NORTH
O000794,C0113,2025-02-05,CANCELLED,WEST
O000795,C0161,2025-10-30,CANCELLED,SOUTH
O000796,C0139,2024-04-21,SHIPPED,EAST
O000797,C0084,2025-07-08,SHIPPED,CENTRAL
O000798,C0104,2025-10-15,DELIVERED,CENTRAL
O000799,NULL,2025-05-10,PLACED,WEST
O000800,C0257,2024-07-18,DELIVERED,EAST
O000801,C0209,2026-07-07,RETURNED,WEST
O000802,C0245,23-08-2025,DELIVERED,NORTH
O000803,C0488,2026-01-05,SHIPPED,CENTRAL
O000804,C0265,2026-01-16,SHIPPED,EAST
O000805,C0149,2025-01-03,CANCELLED,SOUTH
O000806,C0107,2025-09-17,DELIVERED,NORTH
O000807,C0074,2026-02-23,DELIVERED,WEST
O000808,C0049,2025-04-10,PLACED,EAST
O000809,C0046,2024-03-13,PLACED,WEST
O000810,C0333,2024-05-23,PLACED,WEST
O000811,C0210,2026-05-27,RETURNED,EAST
O000812,C0192,2024-03-26,DELIVERED,CENTRAL
O000813,C0330,2024-02-28,DELIVERED,EAST
O000814,C0193,2024-06-11,DELIVERED,EAST
O000815,C0239,2025-04-24,DELIVERED,WEST
O000816,C0394,2025-03-19,CANCELLED,SOUTH
O000817,C0360,2026-01-29,CANCELLED,SOUTH
O000818,C0328,06-08-2024,PLACED,WEST
O000819,C0243,2024-08-06,PLACED,EAST
O000820,C0326,2024-06-29,CANCELLED,WEST
O000821,C0269,2024-08-07,CANCELLED,EAST
O000822,C0494,2026-02-10,RETURNED,SOUTH
O000823,C0495,2025-12-14,RETURNED,CENTRAL
O000824,C0102,2024-03-20,PLACED,NORTH
O000825,C0078,2026-07-07,CANCELLED,EAST
O000826,NULL,2026-01-09,RETURNED,NORTH
O000827,C0019,2024-08-11,RETURNED,WEST
O000828,C0111,2024-12-22,PLACED,EAST
O000829,C0009,2024-11-05,CANCELLED,WEST
O000830,C0211,2024-12-26,DELIVERED,SOUTH
O000831,C0235,2025-03-14,PLACED,WEST
O000832,C0325,2024-10-17,DELIVERED,NORTH
O000833,NULL,2025-10-27,RETURNED,NORTH
O000834,C0325,2025-03-30,SHIPPED,SOUTH
O000835,C0398,2025-04-10,PLACED,WEST
O000836,C0212,2026-04-20,SHIPPED,CENTRAL
O000837,C0146,2024-10-01,CANCELLED,SOUTH
O000838,C0003,10-07-2026,RETURNED,CENTRAL
O000839,C0163,2024-12-09,CANCELLED,SOUTH
O000840,C0316,2025-10-21,CANCELLED,SOUTH
O000841,C0207,2026-07-14,SHIPPED,CENTRAL
O000842,C0061,2025-10-08,RETURNED,SOUTH
O000843,C0486,2024-11-26,RETURNED,SOUTH
O000844,C0015,2025-09-24,SHIPPED,WEST
O000845,C0325,2025-10-08,SHIPPED,CENTRAL
O000846,C0431,2024-09-08,DELIVERED,EAST
O000847,C0043,2024-05-27,CANCELLED,CENTRAL
O000848,C0063,2024-04-19,PLACED,SOUTH
O000849,C0201,13-04-2024,DELIVERED,SOUTH
O000850,C0352,2025-03-05,SHIPPED,EAST
O000851,C0006,2026-07-14,PLACED,EAST
O000852,C0248,20-09-2025,DELIVERED,SOUTH
O000853,C0311,2024-01-31,PLACED,NORTH
O000854,,2024-08-10,PLACED,EAST
O000855,C0247,2024-07-23,CANCELLED,WEST
O000856,C0263,2025-02-13,PLACED,WEST
O000857,C0053,2025-08-20,CANCELLED,WEST
O000858,C0453,2025-04-01,RETURNED,WEST
O000859,C0220,2024-07-23,SHIPPED,NORTH
O000860,C0491,2025-06-07,RETURNED,EAST
O000861,C0204,2024-01-31,SHIPPED,NORTH
O000862,C0111,2025-11-03,DELIVERED,EAST
O000863,C0110,2025-04-21,PLACED,CENTRAL
O000864,C0109,2025-06-23,DELIVERED,CENTRAL
O000865,C0458,2025-10-23,SHIPPED,NORTH
O000866,C0411,2025-05-20,SHIPPED,CENTRAL
O000867,C0168,2025-08-28,RETURNED,NORTH
O000868,C0467,2025-04-17,RETURNED,NORTH
O000869,NULL,2025-10-22,PLACED,EAST
O000870,C0386,2024-12-20,CANCELLED,EAST
O000871,C0357,2025-04-10,RETURNED,NORTH
O000872,,2024-08-17,CANCELLED,SOUTH
O000873,C0088,2024-03-31,DELIVERED,NORTH
O000874,C0133,2026-06-23,PLACED,CENTRAL
O000875,C0406,2026-04-11,DELIVERED,SOUTH
O000876,C0164,2026-06-01,CANCELLED,NORTH
O000877,C0268,2025-06-24,CANCELLED,SOUTH
O000878,C0048,2024-09-27,SHIPPED,SOUTH
O000879,C0356,2024-03-20,CANCELLED,WEST
O000880,C0097,2025-05-14,PLACED,EAST
O000881,C0363,2025-04-09,PLACED,WEST
O000882,C0500,2025-04-08,PLACED,WEST
O000883,C0085,2025-12-03,DELIVERED,NORTH
O000884,C0124,2024-01-17,CANCELLED,EAST
O000885,C0136,2024-05-01,RETURNED,WEST
O000886,C0261,2024-12-07,CANCELLED,SOUTH
O000887,C0151,2024-07-12,CANCELLED,NORTH
O000888,C0349,2024-02-21,DELIVERED,CENTRAL
O000889,C0137,2024-09-01,CANCELLED,WEST
O000890,C0202,2024-04-13,SHIPPED,SOUTH
O000891,C0178,2025-10-14,RETURNED,CENTRAL
O000892,C0245,2026-01-26,DELIVERED,SOUTH
O000893,C0096,2024-12-06,PLACED,NORTH
O000894,C0091,2024-09-27,PLACED,WEST
O000895,C0299,2024-01-02,RETURNED,EAST
O000896,C0428,2024-08-21,PLACED,EAST
O000897,C0232,2025-05-17,PLACED,WEST
O000898,C0007,2026-04-27,RETURNED,WEST
O000899,C0058,2024-10-03,SHIPPED,SOUTH
O000900,None,2025-05-24,DELIVERED,SOUTH
O000901,C0472,2025-01-21,CANCELLED,CENTRAL
O000902,C0090,2024-09-28,PLACED,EAST
O000903,C0098,2024-02-12,CANCELLED,CENTRAL
O000904,C0496,2026-03-22,SHIPPED,WEST
O000905,C0349,2024-06-02,CANCELLED,EAST
O000906,C0034,2026-03-29,DELIVERED,NORTH
O000907,NULL,2026-08-02,PLACED,CENTRAL
O000908,C0341,2026-02-26,SHIPPED,WEST
O000909,C0300,23-03-2024,CANCELLED,WEST
O000910,C0205,2026-07-14,RETURNED,WEST
O000911,C0348,2026-06-15,SHIPPED,WEST
O000912,C0284,2024-07-23,RETURNED,SOUTH
O000913,C0193,2026-03-12,PLACED,CENTRAL
O000914,C0479,2025-12-02,CANCELLED,WEST
O000915,NULL,2025-07-26,SHIPPED,CENTRAL
O000916,C0263,2025-01-17,CANCELLED,SOUTH
O000917,None,2025-11-17,DELIVERED,EAST
O000918,C0305,2024-04-09,DELIVERED,CENTRAL
O000919,C0346,2025-06-07,CANCELLED,SOUTH
O000920,C0115,2026-07-05,DELIVERED,WEST
O000921,C0320,2025-12-05,RETURNED,NORTH
O000922,C0127,28-07-2024,DELIVERED,EAST
O000923,C0208,2025-05-10,RETURNED,WEST
O000924,C0440,2025-11-04,SHIPPED,SOUTH
O000925,C0262,2026-01-29,DELIVERED,CENTRAL
O000926,C0253,2025-01-11,CANCELLED,WEST
O000927,C0076,2024-01-29,DELIVERED,CENTRAL
O000928,C0228,2024-02-13,CANCELLED,EAST
O000929,C0005,2024-06-11,RETURNED,WEST
O000930,C0263,2024-03-05,CANCELLED,SOUTH
O000931,C0143,2026-03-14,CANCELLED,WEST
O000932,C0493,2025-04-28,RETURNED,EAST
O000933,C0067,2025-12-15,CANCELLED,NORTH
O000934,C0024,2024-01-31,CANCELLED,EAST
O000935,C0390,2024-08-25,SHIPPED,WEST
O000936,C0387,2025-03-06,DELIVERED,WEST
O000937,C0391,2025-01-18,CANCELLED,WEST
O000938,C0069,2025-10-14,PLACED,SOUTH
O000939,C0104,2026-01-29,RETURNED,NORTH
O000940,C0323,15-11-2025,CANCELLED,CENTRAL
O000941,C0280,2026-06-04,RETURNED,WEST
O000942,C0098,2026-05-02,RETURNED,SOUTH
O000943,C0411,2024-03-09,SHIPPED,CENTRAL
O000944,C0153,2024-04-13,SHIPPED,EAST
O000945,C0473,2026-04-28,PLACED,NORTH
O000946,C0274,2025-08-12,RETURNED,NORTH
O000947,C0280,2025-12-15,DELIVERED,NORTH
O000948,C0174,2025-03-07,RETURNED,EAST
O000949,C0474,2026-02-14,RETURNED,CENTRAL
O000950,C0360,05-05-2026,RETURNED,CENTRAL
O000951,C0476,2024-03-23,DELIVERED,NORTH
O000952,C0255,2025-06-03,SHIPPED,NORTH
O000953,,2024-02-26,DELIVERED,CENTRAL
O000954,C0247,2024-02-23,RETURNED,SOUTH
O000955,C0060,2025-03-24,PLACED,WEST
O000956,C0471,2024-02-29,RETURNED,CENTRAL
O000957,None,2026-04-01,CANCELLED,SOUTH
O000958,C0145,2024-02-14,SHIPPED,CENTRAL
O000959,C0204,2025-05-05,SHIPPED,WEST
O000960,C0362,2026-01-22,PLACED,EAST
O000961,C0400,2025-07-18,RETURNED,CENTRAL
O000962,C0054,2024-02-25,DELIVERED,SOUTH
O000963,C0467,2024-05-20,DELIVERED,EAST
O000964,C0372,15-04-2026,CANCELLED,NORTH
O000965,C0011,2025-05-25,DELIVERED,NORTH
O000966,C0143,2026-05-25,DELIVERED,SOUTH
O000967,C0106,2025-01-23,RETURNED,EAST
O000968,C0480,2024-01-27,PLACED,CENTRAL
O000969,None,2026-02-14,DELIVERED,NORTH
O000970,C0284,2025-02-01,RETURNED,WEST
O000971,C0218,2025-08-09,CANCELLED,SOUTH
O000972,C0068,2024-01-16,RETURNED,EAST
O000973,C0173,2025-08-07,RETURNED,NORTH
O000974,C0064,2024-11-10,CANCELLED,NORTH
O000975,C0226,2024-01-10,SHIPPED,WEST
O000976,C0030,2025-08-16,DELIVERED,WEST
O000977,C0093,2024-09-21,SHIPPED,SOUTH
O000978,C0447,2025-09-24,RETURNED,WEST
O000979,None,2024-11-20,PLACED,NORTH
O000980,C0348,2026-05-15,PLACED,NORTH
O000981,C0040,2025-06-03,PLACED,WEST
O000982,C0037,2025-10-19,PLACED,EAST
O000983,C0500,2025-02-21,DELIVERED,SOUTH
O000984,C0189,2024-02-15,SHIPPED,EAST
O000985,C0262,2026-01-02,SHIPPED,WEST
O000986,None,2025-08-19,DELIVERED,SOUTH
O000987,C0290,2025-05-30,DELIVERED,CENTRAL
O000988,C0409,2024-02-22,SHIPPED,CENTRAL
O000989,C0151,2024-09-06,PLACED,NORTH
O000990,C0355,2024-09-03,RETURNED,CENTRAL
O000991,C0040,2025-01-05,RETURNED,SOUTH
O000992,C0474,2025-07-04,RETURNED,EAST
O000993,C0408,2024-10-20,SHIPPED,CENTRAL
O000994,C0254,2025-10-09,SHIPPED,NORTH
O000995,C0215,2024-09-26,DELIVERED,WEST
O000996,C0013,2025-12-07,CANCELLED,WEST
O000997,C0182,2024-05-10,PLACED,CENTRAL
O000998,C0312,2025-09-23,CANCELLED,WEST
O000999,C0323,2025-04-05,SHIPPED,CENTRAL
O001000,C0470,2026-04-19,PLACED,WEST
O001001,C0195,2024-11-24,DELIVERED,SOUTH
O001002,C0153,2025-05-20,CANCELLED,EAST
O001003,C0166,2025-01-28,SHIPPED,WEST
O001004,C0266,2024-10-11,DELIVERED,EAST
O001005,C0141,2025-05-13,RETURNED,NORTH
O001006,C0474,2024-08-25,SHIPPED,NORTH
O001007,None,2026-07-13,DELIVERED,EAST
O001008,C0105,2024-10-15,CANCELLED,EAST
O001009,C0471,2024-04-22,CANCELLED,EAST
O001010,C0045,2026-06-04,DELIVERED,SOUTH
O001011,C0373,2024-03-17,RETURNED,NORTH
O001012,C0362,2025-12-05,RETURNED,EAST
O001013,C0098,2026-05-11,DELIVERED,SOUTH
O001014,C0071,2025-08-23,SHIPPED,WEST
O001015,C0417,2024-07-10,RETURNED,SOUTH
O001016,C0002,2025-03-20,CANCELLED,EAST
O001017,C0315,2025-01-24,SHIPPED,EAST
O001018,C0431,2024-08-25,RETURNED,EAST
O001019,C0279,2025-05-07,PLACED,WEST
O001020,C0497,2025-04-02,PLACED,NORTH
O001021,C0178,2025-12-14,CANCELLED,CENTRAL
O001022,C0211,2025-12-04,CANCELLED,NORTH
O001023,C0288,2026-03-01,CANCELLED,WEST
O001024,C0134,2024-02-25,PLACED,WEST
O001025,C0210,2024-08-14,RETURNED,CENTRAL
O001026,C0169,12-05-2024,DELIVERED,EAST
O001027,C0468,2024-12-27,PLACED,CENTRAL
O001028,C0102,2024-06-09,SHIPPED,EAST
O001029,C0170,2025-02-27,DELIVERED,CENTRAL
O001030,C0053,2025-05-28,SHIPPED,SOUTH
O001031,C0018,2024-10-05,PLACED,NORTH
O001032,C0040,2024-03-16,RETURNED,CENTRAL
O001033,C0471,2024-06-04,PLACED,EAST
O001034,C0218,2025-06-08,RETURNED,WEST
O001035,C0193,2024-10-25,PLACED,CENTRAL
O001036,C0260,2024-09-07,RETURNED,NORTH
O001037,C0232,17-08-2024,CANCELLED,CENTRAL
O001038,C0056,2025-10-20,RETURNED,SOUTH
O001039,C0107,2026-06-04,CANCELLED,CENTRAL
O001040,C0371,2026-05-09,PLACED,EAST
O001041,None,2024-06-03,SHIPPED,CENTRAL
O001042,C0407,2025-05-15,CANCELLED,CENTRAL
O001043,C0285,2026-05-29,DELIVERED,WEST
O001044,None,2026-02-14,DELIVERED,NORTH
O001045,C0454,2025-03-10,RETURNED,WEST
O001046,C0205,2024-01-10,PLACED,CENTRAL
O001047,C0166,2025-09-21,SHIPPED,CENTRAL
O001048,C0488,2026-01-01,PLACED,SOUTH
O001049,C0085,2025-06-20,CANCELLED,NORTH
O001050,C0003,2024-11-15,DELIVERED,NORTH
O001051,C0320,2025-04-24,PLACED,NORTH
O001052,C0476,2024-07-16,PLACED,EAST
O001053,C0320,2026-02-24,DELIVERED,CENTRAL
