user_id,transaction_date,store_id,city,region,product_category,price,age,subscription,status
U1905,2024-03-08,S002,Boston,East,Furniture,168.11,37,Premium,Completed
U2737,2024-03-29,S018,Miami,South,Electronics,,42,Basic,
U2815,2024-05-01,S003,Boston,East,Clothing,406.91,17,Premium,Completed
U1840,2024-02-14,S005,New York,East,Electronics,,37,Basic,Completed
U2570,2024-02-07,S003,Denver,North,Furniture,105.29,28,Basic,Pending
U2129,2024-04-27,S019,Phoenix,West,Furniture,,19,Basic,Completed
U0608,2024-05-25,S025,Los Angeles,West,Furniture,,43,Basic,Pending
U1082,2024-04-08,S016,Miami,South,Furniture,,28,Premium,
U2494,2024-06-23,S011,Dallas,South,Clothing,,39,Basic,Pending
U1526,2024-01-06,S009,Denver,North,Clothing,845.99,37,Premium,Completed
U0551,2024-03-17,S024,Houston,South,Clothing,428.44,18,Premium,Pending
U0866,2024-04-14,S002,Miami,South,Clothing,,18,Basic,
U2076,2024-04-13,S001,Chicago,East,Furniture,,42,Premium,Completed
U0136,2024-04-26,S007,San Diego,West,Furniture,,32,Basic,
U0508,2024-06-23,S016,Los Angeles,West,Clothing,,43,Basic,
U2259,2024-03-30,S024,Seattle,North,Clothing,,25,Premium,Pending
U0204,2024-02-11,S008,New York,East,Furniture,,36,Basic,
U0083,2024-06-23,S021,San Diego,West,Electronics,,23,Basic,
U1252,2024-06-13,S012,Denver,North,Clothing,,30,Basic,
U2133,2024-06-08,S001,Miami,South,Electronics,521.28,42,Basic,
U2652,2024-06-01,S004,Denver,North,Furniture,,24,Basic,Pending
U1070,2024-06-16,S017,Seattle,North,Electronics,,41,Basic,
U1310,2024-06-23,S021,Chicago,East,Electronics,,24,Basic,Pending
U1591,2024-01-10,S023,Boston,East,Furniture,237.92,36,Basic,
U1469,2024-05-09,S018,Seattle,North,Furniture,,31,Premium,
U1060,2024-05-23,S021,Chicago,East,Clothing,,23,Basic,Pending
U1358,2024-04-05,S015,Minneapolis,North,Clothing,,17,Premium,Pending
U0797,2024-05-08,S017,Phoenix,West,Clothing,,43,Premium,Completed
U0821,2024-03-28,S005,Miami,South,Clothing,330.06,21,Premium,Pending
U1363,2024-06-10,S002,Boston,East,Furniture,,22,Premium,
U0649,2024-05-05,S014,Los Angeles,West,Furniture,,29,Basic,Pending
U0020,2024-01-10,S001,Chicago,East,Clothing,894.17,22,Premium,
U0017,2024-06-09,S012,New York,East,Furniture,,28,Basic,Completed
U0268,2024-01-12,S024,Denver,North,Clothing,529.88,26,Basic,
U0549,2024-03-28,S006,Houston,South,Electronics,,16,Premium,Completed
U2979,2024-02-03,S019,Chicago,East,Electronics,,27,Premium,Pending
U2623,2024-03-06,S022,Phoenix,West,Electronics,,17,Premium,Pending
U1820,2024-04-07,S016,Phoenix,West,Clothing,,38,Premium,Pending
U1724,2024-06-18,S009,Phoenix,West,Furniture,630.34,20,Basic,Completed
U2096,2024-06-07,S004,San Diego,West,Electronics,507.78,22,Basic,
U0827,2024-04-01,S002,Houston,South,Electronics,,38,Basic,Pending
U0961,2024-01-01,S004,Phoenix,West,Electronics,838.53,31,Premium,Completed
U2096,2024-01-20,S008,San Diego,West,Furniture,,24,Basic,Completed
U0409,2024-02-14,S022,San Diego,West,Clothing,326.45,19,Premium,Completed
U0040,2024-02-05,S015,Boston,East,Clothing,,44,Premium,Pending
U1404,2024-02-16,S015,San Diego,West,Clothing,,38,Basic,Pending
U2658,2024-02-12,S024,Los Angeles,West,Furniture,,19,Basic,
U1978,2024-05-25,S013,Dallas,South,Furniture,783.58,16,Premium,Pending
U2000,2024-01-29,S003,Houston,South,Electronics,,16,Premium,
U1386,2024-05-12,S024,San Diego,West,Furniture,,37,Basic,Completed
U2287,2024-06-05,S006,Los Angeles,West,Furniture,,43,Basic,Completed
U0307,2024-05-05,S009,Seattle,North,Clothing,,33,Basic,Pending
U0963,2024-01-21,S015,Houston,South,Furniture,,30,Basic,Completed
U2038,2024-06-16,S014,Los Angeles,West,Clothing,55.12,16,Premium,
U2536,2024-06-12,S007,Minneapolis,North,Furniture,,26,Basic,Completed
U0914,2024-04-26,S020,Minneapolis,North,Furniture,483.67,27,Basic,Completed
U0400,2024-06-17,S012,New York,East,Clothing,,33,Basic,
U0436,2024-01-12,S023,Boston,East,Electronics,,19,Basic,
U0803,2024-02-18,S015,San Diego,West,Electronics,,38,Basic,Completed
U1698,2024-01-12,S022,San Diego,West,Clothing,597.53,20,Basic,Completed
U2173,2024-01-13,S017,Miami,South,Clothing,,38,Premium,
U0526,2024-01-27,S020,Miami,South,Furniture,885.04,44,Basic,Pending
U2495,2024-06-26,S011,Boston,East,Clothing,,41,Premium,Completed
U1691,2024-06-03,S011,Minneapolis,North,Furniture,717.64,36,Premium,Completed
U0859,2024-06-08,S022,Minneapolis,North,Clothing,150.02,36,Premium,
U2223,2024-06-26,S025,Minneapolis,North,Electronics,,34,Basic,
U2187,2024-03-14,S004,Dallas,South,Furniture,,17,Premium,Completed
U1094,2024-02-11,S005,Minneapolis,North,Clothing,842.59,41,Basic,Completed
U2217,2024-01-09,S020,Denver,North,Electronics,870.67,33,Premium,
U2651,2024-05-23,S023,Dallas,South,Furniture,301.89,17,Basic,Pending
U1707,2024-06-24,S001,Minneapolis,North,Electronics,,35,Basic,Completed
U2596,2024-06-29,S024,Minneapolis,North,Furniture,611.32,22,Basic,Pending
U0727,2024-06-23,S024,Los Angeles,West,Electronics,,17,Basic,Pending
U2280,2024-03-08,S009,New York,East,Furniture,,38,Premium,Completed
U0630,2024-03-23,S022,Phoenix,West,Furniture,315.13,33,Basic,Completed
U2899,2024-03-22,S003,New York,East,Furniture,,29,Basic,Completed
U1432,2024-02-26,S011,Chicago,East,Clothing,,40,Basic,
U2660,2024-01-03,S015,Phoenix,West,Clothing,255.54,35,Premium,Completed
U2796,2024-03-23,S009,Dallas,South,Clothing,,16,Basic,
U2084,2024-04-24,S021,Dallas,South,Clothing,208.66,18,Premium,Completed
U2204,2024-05-16,S007,Phoenix,West,Electronics,,43,Basic,Completed
U0843,2024-05-17,S024,Miami,South,Electronics,,30,Basic,Completed
U0359,2024-01-19,S018,Los Angeles,West,Clothing,,45,Basic,Pending
U1590,2024-04-25,S001,Houston,South,Clothing,,33,Premium,
U2951,2024-06-07,S002,Phoenix,West,Furniture,,27,Premium,Pending
U2810,2024-03-18,S013,San Diego,West,Clothing,407.21,16,Basic,Completed
U2186,2024-02-26,S018,Chicago,East,Clothing,309.08,20,Basic,
U2988,2024-06-14,S018,Seattle,North,Furniture,,16,Basic,
U2243,2024-01-22,S024,Seattle,North,Furniture,,22,Basic,
U2100,2024-02-06,S020,New York,East,Electronics,,19,Premium,
U2324,2024-01-14,S003,Miami,South,Furniture,,24,Premium,Completed
U2973,2024-05-28,S005,Houston,South,Clothing,,19,Basic,
U0286,2024-02-19,S011,Denver,North,Clothing,,38,Premium,
U2322,2024-04-03,S001,Denver,North,Electronics,,38,Basic,Pending
U1473,2024-02-04,S015,Denver,North,Clothing,,31,Premium,Completed
U2645,2024-06-04,S018,San Diego,West,Electronics,212.5,44,Premium,
U0309,2024-01-05,S013,Phoenix,West,Furniture,,45,Premium,
U1068,2024-05-19,S012,Miami,South,Electronics,404.65,39,Basic,Completed
U1904,2024-05-08,S017,San Diego,West,Clothing,,43,Premium,
U0575,2024-04-24,S019,New York,East,Furniture,,39,Basic,Pending
U0166,2024-02-26,S009,Dallas,South,Electronics,,37,Premium,
U1480,2024-04-09,S002,Houston,South,Electronics,,19,Basic,
U1079,2024-05-28,S013,Boston,East,Furniture,377.99,44,Premium,
U1031,2024-04-06,S012,Chicago,East,Clothing,,31,Basic,
U0028,2024-05-08,S008,Boston,East,Electronics,95.55,24,Premium,Completed
U0766,2024-02-10,S004,Minneapolis,North,Furniture,,41,Basic,
U0465,2024-05-03,S019,Houston,South,Electronics,,16,Premium,Completed
U0524,2024-05-26,S017,New York,East,Furniture,58.41,20,Premium,Completed
U1058,2024-02-16,S021,Miami,South,Furniture,38.25,39,Basic,Completed
U0888,2024-04-24,S008,Houston,South,Electronics,833.76,20,Premium,
U2702,2024-05-10,S022,Seattle,North,Furniture,,35,Premium,Completed
U1550,2024-04-08,S007,New York,East,Electronics,532.26,37,Basic,Completed
U2481,2024-01-25,S020,Boston,East,Furniture,58.26,32,Premium,Completed
U1976,2024-06-17,S001,Chicago,East,Furniture,899.03,36,Basic,
U1724,2024-04-04,S014,Phoenix,West,Furniture,,41,Basic,Pending
U2413,2024-06-27,S009,San Diego,West,Electronics,,45,Premium,Pending
U2451,2024-05-19,S001,Houston,South,Electronics,,34,Premium,
U0030,2024-04-06,S014,Chicago,East,Clothing,,29,Basic,Pending
U2196,2024-04-18,S022,Minneapolis,North,Clothing,,29,Basic,Completed
U1517,2024-05-23,S019,Houston,South,Clothing,357.47,28,Premium,
U0488,2024-02-28,S004,Miami,South,Electronics,,41,Basic,
U2516,2024-06-27,S021,Los Angeles,West,Clothing,,42,Premium,Pending
U2459,2024-04-21,S008,Los Angeles,West,Clothing,383.42,17,Basic,Pending
U2515,2024-06-16,S002,Minneapolis,North,Furniture,,36,Basic,Pending
U0044,2024-02-21,S020,Seattle,North,Electronics,520.34,23,Premium,
U0148,2024-04-02,S006,Chicago,East,Electronics,,40,Basic,Pending
U2743,2024-04-11,S017,Miami,South,Electronics,35.06,18,Premium,
U1166,2024-05-23,S008,Denver,North,Clothing,,30,Basic,
U0020,2024-03-07,S004,Boston,East,Furniture,567.46,25,Basic,Completed
U2103,2024-03-06,S013,Minneapolis,North,Clothing,,40,Basic,Pending
U2792,2024-04-27,S009,San Diego,West,Electronics,86.2,41,Premium,
U2873,2024-02-28,S017,Denver,North,Clothing,544.94,42,Basic,Completed
U1177,2024-01-24,S011,Miami,South,Furniture,,31,Basic,Pending
U0896,2024-05-26,S022,Seattle,North,Furniture,,31,Premium,Completed
U0992,2024-03-08,S008,New York,East,Electronics,,20,Premium,Completed
U0322,2024-06-22,S025,Miami,South,Electronics,,43,Basic,Pending
U2543,2024-03-21,S016,Miami,South,Clothing,199.21,24,Basic,Completed
U2363,2024-02-02,S016,Phoenix,West,Clothing,,32,Basic,Pending
U2812,2024-02-14,S017,Dallas,South,Furniture,470.87,16,Premium,
U0864,2024-04-07,S020,San Diego,West,Clothing,,33,Basic,Completed
U1104,2024-04-30,S016,Denver,North,Electronics,,38,Basic,Pending
U1641,2024-03-12,S005,Dallas,South,Furniture,979.69,23,Premium,
U1106,2024-03-01,S005,Houston,South,Electronics,804.04,20,Basic,Completed
U0724,2024-04-17,S017,Dallas,South,Furniture,,41,Basic,Pending
U1028,2024-05-23,S023,San Diego,West,Electronics,,42,Basic,Pending
U2580,2024-01-25,S009,Miami,South,Clothing,373.74,33,Basic,Pending
U0082,2024-04-15,S020,San Diego,West,Furniture,214.98,36,Premium,Pending
U1455,2024-03-24,S003,Miami,South,Clothing,,30,Premium,Completed
U2624,2024-03-27,S019,Miami,South,Furniture,,18,Premium,Pending
U0935,2024-03-21,S023,Minneapolis,North,Clothing,282.12,28,Basic,Pending
U1488,2024-05-30,S006,Houston,South,Electronics,,39,Premium,
U1031,2024-06-28,S013,Los Angeles,West,Electronics,,45,Basic,
U0221,2024-01-07,S004,Miami,South,Electronics,,18,Basic,Pending
U0940,2024-03-04,S005,Denver,North,Furniture,,16,Premium,
U1462,2024-03-24,S009,Houston,South,Furniture,,38,Premium,
U2448,2024-04-26,S021,Miami,South,Furniture,,31,Premium,Completed
U1810,2024-03-19,S005,Denver,North,Clothing,,32,Premium,Pending
U1175,2024-04-30,S025,Phoenix,West,Clothing,,40,Basic,Pending
U2446,2024-02-29,S007,Phoenix,West,Clothing,423.5,29,Basic,Completed
U0669,2024-06-14,S009,Houston,South,Electronics,97.63,23,Basic,Pending
U2657,2024-05-16,S003,Denver,North,Electronics,,19,Basic,
U1855,2024-03-10,S001,Dallas,South,Clothing,169.11,16,Premium,Completed
U1156,2024-03-09,S024,Chicago,East,Clothing,,20,Premium,Pending
U0890,2024-03-28,S012,Houston,South,Clothing,,26,Premium,Completed
U0230,2024-03-09,S016,Dallas,South,Furniture,,42,Basic,Completed
U0500,2024-03-04,S024,Houston,South,Electronics,,30,Premium,
U2728,2024-02-23,S010,Houston,South,Furniture,,36,Premium,
U2252,2024-05-13,S021,San Diego,West,Clothing,,44,Premium,
U0893,2024-01-29,S011,Chicago,East,Clothing,,34,Premium,Pending
U0996,2024-01-03,S016,Phoenix,West,Furniture,,27,Premium,Completed
U0646,2024-05-07,S011,Phoenix,West,Furniture,932.23,17,Premium,Pending
U2641,2024-02-09,S008,Los Angeles,West,Clothing,330.4,41,Basic,Pending
U0791,2024-01-06,S005,Houston,South,Furniture,,31,Basic,
U1208,2024-05-18,S006,Dallas,South,Furniture,,39,Basic,Pending
U2453,2024-05-21,S005,New York,East,Furniture,,33,Basic,Pending
U0003,2024-06-12,S001,Miami,South,Electronics,,40,Premium,Pending
U2954,2024-01-17,S022,Dallas,South,Furniture,507.6,20,Basic,Pending
U1679,2024-06-13,S017,Seattle,North,Electronics,,42,Premium,Completed
U0129,2024-02-21,S004,San Diego,West,Electronics,51.18,42,Basic,
U2007,2024-05-14,S008,Seattle,North,Clothing,,16,Premium,
U2013,2024-01-21,S012,Miami,South,Electronics,,42,Basic,
U0239,2024-06-06,S024,Minneapolis,North,Electronics,,18,Premium,
U0398,2024-01-26,S007,Chicago,East,Clothing,209.26,23,Premium,
U2287,2024-04-16,S012,Phoenix,West,Furniture,681.0,37,Basic,Completed
U0684,2024-02-16,S022,Miami,South,Clothing,175.01,30,Basic,Pending
U2254,2024-03-24,S014,Denver,North,Furniture,,35,Premium,
U2235,2024-02-24,S009,Miami,South,Furniture,,30,Basic,Completed
U2975,2024-01-09,S017,Minneapolis,North,Electronics,,16,Basic,Completed
U0880,2024-03-21,S018,Phoenix,West,Clothing,521.05,45,Premium,Completed
U0155,2024-04-27,S009,Seattle,North,Electronics,379.74,23,Premium,Pending
U1231,2024-01-24,S024,Miami,South,Electronics,,41,Basic,Completed
U2000,2024-06-25,S010,Phoenix,West,Furniture,56.62,28,Premium,Completed
U1370,2024-03-30,S025,Houston,South,Electronics,242.18,43,Premium,
U2590,2024-04-07,S002,San Diego,West,Furniture,332.93,20,Basic,
U2859,2024-02-26,S024,New York,East,Furniture,,40,Premium,Completed
U1770,2024-03-15,S011,Dallas,South,Electronics,100.89,39,Premium,
U1636,2024-03-08,S014,San Diego,West,Furniture,,40,Premium,Pending
U2291,2024-02-20,S019,Houston,South,Furniture,212.18,39,Premium,Completed
U0294,2024-03-09,S019,Houston,South,Furniture,107.8,29,Basic,Pending
U1427,2024-02-18,S021,Denver,North,Furniture,,21,Basic,
U1812,2024-06-08,S008,Boston,East,Electronics,,20,Premium,Completed
U0224,2024-03-03,S011,Boston,East,Electronics,,25,Basic,Pending
U0094,2024-03-25,S007,Chicago,East,Furniture,219.73,40,Basic,
U1979,2024-06-08,S022,Chicago,East,Furniture,38.02,44,Premium,Pending
U0698,2024-01-16,S020,Seattle,North,Furniture,,36,Premium,Completed
U1592,2024-06-18,S012,Minneapolis,North,Furniture,,25,Basic,Completed
U1560,2024-05-10,S020,San Diego,West,Clothing,,22,Basic,
U2919,2024-01-06,S010,Los Angeles,West,Furniture,,39,Premium,Completed
U1421,2024-06-24,S010,Denver,North,Furniture,251.48,24,Premium,
U1056,2024-04-09,S008,Phoenix,West,Clothing,,37,Premium,Completed
U2990,2024-04-07,S019,Boston,East,Electronics,,45,Basic,Pending
U2221,2024-02-03,S019,Chicago,East,Electronics,,43,Premium,Pending
U2821,2024-06-29,S021,Boston,East,Electronics,,26,Premium,
U2184,2024-01-31,S024,Boston,East,Electronics,,44,Basic,Pending
U1243,2024-04-23,S004,Seattle,North,Electronics,,40,Basic,
U2323,2024-06-05,S008,Chicago,East,Electronics,,18,Basic,Completed
U2058,2024-06-03,S012,Miami,South,Furniture,,31,Basic,Completed
U0671,2024-02-19,S025,New York,East,Clothing,,29,Premium,
U2750,2024-02-21,S015,New York,East,Electronics,,38,Basic,Pending
U1011,2024-04-19,S024,Dallas,South,Furniture,827.84,26,Basic,
U2343,2024-06-01,S015,Phoenix,West,Electronics,,44,Premium,
U2204,2024-04-11,S017,Phoenix,West,Clothing,,22,Basic,Pending
U1631,2024-03-18,S014,Denver,North,Electronics,,38,Premium,Pending
U2647,2024-04-25,S004,Phoenix,West,Furniture,196.18,44,Premium,Pending
U1694,2024-03-23,S015,Dallas,South,Electronics,598.51,44,Premium,Pending
U0370,2024-03-05,S023,Minneapolis,North,Furniture,800.56,39,Premium,Completed
U0468,2024-06-29,S003,Miami,South,Clothing,,39,Premium,Pending
U2255,2024-04-07,S019,Los Angeles,West,Clothing,,21,Premium,Completed
U2917,2024-01-14,S024,Houston,South,Clothing,,25,Premium,Completed
U0539,2024-02-21,S001,Phoenix,West,Clothing,,33,Premium,
U2022,2024-03-01,S016,Chicago,East,Furniture,,18,Premium,Completed
U2242,2024-03-12,S005,New York,East,Electronics,,17,Premium,Completed
U2733,2024-05-27,S002,Denver,North,Electronics,,21,Basic,
U2708,2024-06-26,S019,Boston,East,Furniture,,18,Basic,Pending
U1510,2024-04-07,S003,San Diego,West,Furniture,,19,Basic,Pending
U2159,2024-04-15,S020,Chicago,East,Electronics,77.02,39,Premium,Pending
U2966,2024-06-25,S011,Denver,North,Furniture,274.47,35,Basic,Completed
U2517,2024-05-24,S021,Miami,South,Furniture,,44,Premium,
U1190,2024-02-19,S015,Los Angeles,West,Electronics,,39,Premium,
U1699,2024-04-15,S018,San Diego,West,Clothing,,16,Premium,
U1154,2024-03-06,S017,San Diego,West,Clothing,,19,Basic,Pending
U1623,2024-05-25,S011,Los Angeles,West,Electronics,837.15,31,Basic,Completed
U2645,2024-02-04,S015,Dallas,South,Furniture,894.22,44,Basic,Pending
U1696,2024-01-15,S022,Minneapolis,North,Furniture,329.19,16,Premium,
U2808,2024-03-25,S009,Seattle,North,Electronics,,28,Premium,
U2481,2024-04-09,S025,Chicago,East,Electronics,,38,Premium,Pending
U1696,2024-01-23,S015,Dallas,South,Clothing,,22,Basic,Completed
U0460,2024-04-05,S015,Los Angeles,West,Electronics,,44,Premium,Completed
U1394,2024-05-03,S025,Denver,North,Electronics,874.36,37,Premium,Completed
U2968,2024-01-10,S017,Houston,South,Furniture,,45,Premium,
U2435,2024-01-23,S004,Denver,North,Electronics,530.17,39,Basic,Completed
U2366,2024-03-20,S007,Boston,East,Electronics,300.84,26,Basic,
U0482,2024-03-10,S004,New York,East,Clothing,34.95,33,Premium,Completed
U2223,2024-03-30,S023,Denver,North,Electronics,807.92,23,Premium,Completed
U1276,2024-06-05,S002,Minneapolis,North,Clothing,,44,Premium,Completed
U1572,2024-01-14,S006,San Diego,West,Clothing,710.58,36,Basic,
U1457,2024-03-20,S025,Seattle,North,Furniture,677.45,18,Basic,
U0540,2024-01-24,S010,Dallas,South,Clothing,690.79,40,Basic,Pending
U0950,2024-02-27,S012,Chicago,East,Clothing,404.24,45,Basic,Pending
U1857,2024-05-04,S004,Los Angeles,West,Clothing,,43,Premium,Pending
U1428,2024-06-03,S013,Chicago,East,Electronics,,26,Premium,Pending
U2183,2024-04-28,S008,Miami,South,Clothing,628.46,21,Basic,Pending
U0271,2024-03-28,S014,Chicago,East,Furniture,,34,Basic,
U2844,2024-03-01,S003,Chicago,East,Furniture,744.58,34,Basic,Completed
U2426,2024-06-01,S004,Houston,South,Furniture,,25,Basic,Completed
U2451,2024-01-28,S021,Houston,South,Clothing,,22,Premium,
U2606,2024-01-01,S015,Chicago,East,Electronics,,35,Basic,Completed
U0843,2024-06-23,S022,Denver,North,Furniture,,38,Basic,Completed
U2387,2024-01-03,S002,Dallas,South,Clothing,381.84,17,Premium,
U2294,2024-04-01,S008,San Diego,West,Electronics,443.08,28,Basic,
U1568,2024-04-13,S007,Houston,South,Furniture,,20,Premium,
U1576,2024-04-02,S022,Dallas,South,Clothing,,18,Premium,Completed
U2955,2024-05-04,S005,Dallas,South,Electronics,,43,Basic,
U2476,2024-04-18,S014,Boston,East,Furniture,,28,Basic,Completed
U0762,2024-04-18,S024,Phoenix,West,Clothing,252.01,24,Basic,
U2361,2024-04-03,S016,Los Angeles,West,Furniture,,34,Basic,
U0328,2024-02-06,S003,Denver,North,Furniture,532.89,18,Premium,Pending
U2584,2024-06-18,S018,Phoenix,West,Furniture,,35,Premium,Pending
U2192,2024-01-03,S016,Houston,South,Furniture,,29,Basic,Pending
U1185,2024-02-12,S024,Phoenix,West,Furniture,317.99,24,Premium,
U1939,2024-05-28,S022,Chicago,East,Electronics,990.56,35,Premium,Pending
U1986,2024-01-22,S009,Chicago,East,Electronics,267.01,24,Basic,Pending
U0059,2024-01-29,S005,Chicago,East,Furniture,,41,Premium,Pending
U2871,2024-03-01,S002,Dallas,South,Furniture,,20,Premium,Pending
U1692,2024-04-08,S024,Chicago,East,Clothing,,34,Basic,Completed
U2631,2024-03-08,S015,Los Angeles,West,Electronics,,31,Premium,Pending
U2800,2024-06-29,S005,Houston,South,Clothing,,16,Basic,Pending
U1565,2024-06-22,S002,Minneapolis,North,Furniture,115.42,36,Basic,Pending
U2501,2024-06-15,S009,Denver,North,Clothing,,36,Basic,Pending
U2766,2024-03-02,S022,Chicago,East,Clothing,,26,Premium,
U0035,2024-01-18,S017,San Diego,West,Electronics,,27,Premium,
U1161,2024-03-05,S020,New York,East,Electronics,110.1,37,Premium,
U2614,2024-02-01,S005,Los Angeles,West,Furniture,388.44,34,Premium,Completed
U2850,2024-02-17,S022,Denver,North,Clothing,937.46,30,Basic,Pending
U2836,2024-06-19,S025,Denver,North,Electronics,,28,Basic,Pending
U0247,2024-03-07,S003,Seattle,North,Clothing,,35,Basic,Completed
U2644,2024-05-05,S025,Los Angeles,West,Furniture,442.63,36,Premium,Pending
U2931,2024-03-07,S003,Los Angeles,West,Electronics,,40,Basic,Completed
U2039,2024-02-08,S013,Los Angeles,West,Furniture,281.11,26,Basic,
U0016,2024-05-11,S013,Houston,South,Clothing,,33,Premium,Completed
U1575,2024-06-25,S018,Dallas,South,Furniture,,26,Basic,Pending
U0227,2024-06-10,S011,San Diego,West,Furniture,,40,Basic,
U0832,2024-02-15,S007,San Diego,West,Furniture,,44,Premium,
U2822,2024-04-01,S015,Dallas,South,Furniture,,17,Premium,Completed
U2949,2024-05-31,S003,Boston,East,Clothing,796.88,25,Basic,
U1841,2024-01-05,S011,San Diego,West,Electronics,,28,Premium,Completed
U2679,2024-06-19,S005,Miami,South,Furniture,,45,Premium,Completed
U0580,2024-05-05,S002,San Diego,West,Furniture,257.83,20,Premium,Completed
